Protein Group,Protein ID,Accession,Significance,-10lgP,Intensity TMT10-126,Intensity TMT10-127N,Intensity TMT10-127C,Intensity TMT10-128N,Intensity TMT10-128C,Intensity TMT10-129N,Intensity TMT10-129C,Intensity TMT10-130N,Intensity TMT10-130C,Intensity TMT10-131,Ratio TMT10-126,Ratio TMT10-127N,Ratio TMT10-127C,Ratio TMT10-128N,Ratio TMT10-128C,Ratio TMT10-129N,Ratio TMT10-129C,Ratio TMT10-130N,Ratio TMT10-130C,Ratio TMT10-131,Intensity Group 1(TMT10-126; TMT10-127N),Intensity Group 2(TMT10-127C; TMT10-128N),Intensity Group 3(TMT10-128C; TMT10-129N),Intensity Group 4(TMT10-129C; TMT10-130N),Intensity Group 5(TMT10-130C; TMT10-131),Ratio Group 1(TMT10-126; TMT10-127N),Ratio Group 2(TMT10-127C; TMT10-128N),Ratio Group 3(TMT10-128C; TMT10-129N),Ratio Group 4(TMT10-129C; TMT10-130N),Ratio Group 5(TMT10-130C; TMT10-131),Coverage (%),#Peptides,#Unique,PTM,Avg. Mass,Description
371,391,Q12159|YRA1_YEAST,12.18,139.68,1.456E6,1.422E6,1.374E6,1.377E6,1.417E6,1.432E6,1.476E6,1.449E6,1.481E6,1.552E6,1.00,0.98,0.94,0.95,0.97,0.98,1.01,1.00,1.02,1.07,1.439E6,1.375E6,1.424E6,1.462E6,1.517E6,1.00,0.96,0.99,1.02,1.05,23,5,5,TMT10plex; Oxidation (M); Deamidation (NQ),24956,RNA annealing protein YRA1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YRA1 PE=1 SV=2
359,532,P49166|RL37A_YEAST,24.66,139.57,3.359E6,3.285E6,3.484E6,3.444E6,2.949E6,2.946E6,2.781E6,2.734E6,1.848E6,1.8E6,1.00,0.98,1.04,1.03,0.88,0.88,0.83,0.81,0.55,0.54,3.322E6,3.464E6,2.947E6,2.757E6,1.826E6,1.00,1.04,0.89,0.83,0.55,34,7,3,Acrylamide; TMT10plex; Deamidation (NQ),9850,60S ribosomal protein L37-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL37A PE=1 SV=2
415,342,Q07478|SUB2_YEAST,18.52,139.53,1.206E6,1.198E6,1.162E6,1.124E6,1.067E6,1.143E6,1.085E6,1.075E6,1.209E6,1.24E6,1.00,0.99,0.96,0.93,0.89,0.95,0.90,0.89,1.00,1.03,1.202E6,1.143E6,1.105E6,1.08E6,1.224E6,1.00,0.95,0.92,0.90,1.02,14,5,5,TMT10plex,50309,ATP-dependent RNA helicase SUB2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SUB2 PE=1 SV=1
617,2743,Q12189|RPIA_YEAST,25.12,139.32,1.896E5,1.926E5,1.928E5,2.037E5,2.19E5,2.235E5,2.211E5,2.186E5,4.007E5,4.192E5,1.00,1.02,1.02,1.07,1.15,1.18,1.17,1.15,2.11,2.21,1.911E5,1.982E5,2.213E5,2.199E5,4.099E5,1.00,1.04,1.16,1.15,2.15,26,5,5,TMT10plex,28258,Ribose-5-phosphate isomerase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RKI1 PE=1 SV=1
341,1751,P0CX33|RS30A_YEAST,17.17,139.10,2.227E6,2.294E6,2.233E6,2.26E6,2.027E6,2.079E6,1.986E6,2.024E6,1.887E6,1.934E6,1.00,1.03,1.00,1.01,0.91,0.93,0.89,0.91,0.85,0.87,2.26E6,2.246E6,2.053E6,2.005E6,1.911E6,1.00,0.99,0.91,0.89,0.85,30,5,5,TMT10plex; Deamidation (NQ),7118,40S ribosomal protein S30-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS30A PE=1 SV=1
341,1752,P0CX34|RS30B_YEAST,17.17,139.10,2.227E6,2.294E6,2.233E6,2.26E6,2.027E6,2.079E6,1.986E6,2.024E6,1.887E6,1.934E6,1.00,1.03,1.00,1.01,0.91,0.93,0.89,0.91,0.85,0.87,2.26E6,2.246E6,2.053E6,2.005E6,1.911E6,1.00,0.99,0.91,0.89,0.85,30,5,5,TMT10plex; Deamidation (NQ),7118,40S ribosomal protein S30-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS30B PE=1 SV=1
470,1697,P14306|CPYI_YEAST,25.22,138.98,3.541E5,3.269E5,3.24E5,3.443E5,1.28E6,1.327E6,1.226E6,1.161E6,1.048E6,1.042E6,1.00,0.92,0.92,0.97,3.61,3.75,3.46,3.28,2.96,2.94,3.405E5,3.342E5,1.303E6,1.193E6,1.045E6,1.00,0.98,3.83,3.50,3.07,16,4,4,TMT10plex,24357,Carboxypeptidase Y inhibitor OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TFS1 PE=1 SV=2
531,912,P47117|ARP3_YEAST,24.72,138.60,4.013E5,3.783E5,3.92E5,3.857E5,4.345E5,4.552E5,4.439E5,4.552E5,7.143E5,7.406E5,1.00,0.94,0.98,0.96,1.08,1.13,1.11,1.13,1.78,1.85,3.921E5,3.888E5,4.449E5,4.509E5,7.275E5,1.00,0.99,1.13,1.15,1.86,14,6,6,TMT10plex,49542,Actin-related protein 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ARP3 PE=1 SV=1
351,322,P53252|PIL1_YEAST,16.91,138.54,2.15E6,2.149E6,2.001E6,1.912E6,2.212E6,2.119E6,2.139E6,2.145E6,3.197E6,3.342E6,1.00,1.00,0.93,0.89,1.03,0.99,1.00,1.00,1.49,1.55,2.15E6,1.957E6,2.166E6,2.142E6,3.27E6,1.00,0.91,1.01,1.00,1.52,14,5,4,TMT10plex,38349,Sphingolipid long chain base-responsive protein PIL1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PIL1 PE=1 SV=1
434,593,P41811|COPB2_YEAST,20.31,138.54,4.32E5,4.352E5,4.796E5,4.501E5,5.155E5,5.475E5,4.768E5,4.765E5,5.616E5,5.779E5,1.00,1.01,1.11,1.04,1.19,1.27,1.10,1.10,1.30,1.34,4.336E5,4.649E5,5.315E5,4.766E5,5.697E5,1.00,1.07,1.23,1.10,1.31,8,6,6,TMT10plex,99445,Coatomer subunit beta' OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SEC27 PE=1 SV=1
540,755,P21965|MCK1_YEAST,37.26,138.42,3.898E5,3.87E5,4.004E5,3.903E5,3.961E5,4.129E5,3.712E5,4.094E5,6.573E5,6.54E5,1.00,0.99,1.03,1.00,1.02,1.06,0.95,1.05,1.69,1.68,3.884E5,3.953E5,4.045E5,3.903E5,6.556E5,1.00,1.02,1.04,1.00,1.69,18,5,5,TMT10plex,43136,Protein kinase MCK1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MCK1 PE=1 SV=1
496,515,P50085|PHB2_YEAST,28.03,138.25,3.401E5,3.541E5,3.457E5,3.461E5,3.461E5,3.713E5,3.605E5,3.801E5,6.349E5,6.461E5,1.00,1.04,1.02,1.02,1.02,1.09,1.06,1.12,1.87,1.90,3.531E5,3.459E5,3.587E5,3.703E5,6.405E5,1.00,0.98,1.02,1.05,1.81,25,6,6,TMT10plex,34407,Prohibitin-2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PHB2 PE=1 SV=2
545,1996,P32332|OAC1_YEAST,12.06,137.65,4.906E5,5.015E5,5.089E5,5.287E5,5.163E5,5.581E5,5.637E5,5.502E5,5.73E5,5.971E5,1.00,1.02,1.04,1.08,1.05,1.14,1.15,1.12,1.17,1.22,4.961E5,5.188E5,5.394E5,5.569E5,5.851E5,1.00,1.05,1.09,1.12,1.18,26,6,6,TMT10plex; Deamidation (NQ),35153,Mitochondrial oxaloacetate transport protein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=OAC1 PE=1 SV=1
675,1974,P54783|ALO_YEAST,23.43,136.87,4.356E5,4.307E5,4.284E5,4.734E5,4.591E5,5.216E5,4.626E5,4.587E5,7.438E5,7.704E5,1.00,0.99,0.98,1.09,1.05,1.20,1.06,1.05,1.71,1.77,4.331E5,4.509E5,4.903E5,4.607E5,7.571E5,1.00,1.04,1.13,1.06,1.75,9,4,4,TMT10plex,59494,D-arabinono-1 4-lactone oxidase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ALO1 PE=1 SV=1
417,855,Q02642|NACB1_YEAST,25.16,136.62,1.629E6,1.585E6,1.259E6,1.137E6,9.062E5,9.147E5,1.129E6,1.181E6,4.816E5,4.353E5,1.00,0.97,0.77,0.70,0.56,0.56,0.69,0.72,0.30,0.27,1.613E6,1.202E6,9.105E5,1.155E6,4.643E5,1.00,0.74,0.56,0.72,0.29,39,4,4,TMT10plex; Oxidation (M),17020,Nascent polypeptide-associated complex subunit beta-1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=EGD1 PE=1 SV=2
441,616,P32179|MET22_YEAST,27.07,136.44,7.054E5,7.657E5,7.042E5,7.032E5,7.118E5,7.421E5,7.853E5,7.754E5,5.599E5,5.642E5,1.00,1.09,1.00,1.00,1.01,1.05,1.11,1.10,0.79,0.80,7.356E5,7.037E5,7.27E5,7.803E5,5.62E5,1.00,0.96,0.99,1.06,0.76,25,7,7,Acrylamide; TMT10plex,39149,3'(2') 5'-bisphosphate nucleotidase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MET22 PE=1 SV=1
443,3401,P27810|KTR1_YEAST,13.47,136.23,9.295E5,9.109E5,1.026E6,9.936E5,1.026E6,1.041E6,1.001E6,1.025E6,1.184E6,1.103E6,1.00,0.98,1.10,1.07,1.10,1.12,1.08,1.10,1.27,1.19,9.202E5,1.01E6,1.034E6,1.013E6,1.144E6,1.00,1.10,1.12,1.10,1.24,14,6,6,TMT10plex,46022,Alpha-1 2 mannosyltransferase KTR1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=KTR1 PE=1 SV=1
595,882,P53731|ARPC2_YEAST,25.38,135.82,4.205E5,3.841E5,4.554E5,4.523E5,5.223E5,5.536E5,5.371E5,5.373E5,6.662E5,6.871E5,1.00,0.91,1.08,1.08,1.24,1.32,1.28,1.28,1.58,1.63,4.023E5,4.538E5,5.38E5,5.372E5,6.767E5,1.00,1.13,1.34,1.34,1.68,20,6,6,TMT10plex,39566,Actin-related protein 2/3 complex subunit 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ARC35 PE=1 SV=1
294,434,O14455|RL36B_YEAST,17.88,135.65,4.603E5,4.412E5,4.028E5,3.839E5,3.517E5,3.41E5,3.755E5,3.951E5,3.23E5,3.193E5,1.00,0.96,0.88,0.83,0.76,0.74,0.82,0.86,0.70,0.69,4.508E5,3.934E5,3.464E5,3.853E5,3.245E5,1.00,0.87,0.77,0.85,0.72,10,7,2,TMT10plex; Oxidation (M),11135,60S ribosomal protein L36-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL36B PE=1 SV=3
618,464,P23180|AIM17_YEAST,27.11,135.12,6.829E5,6.984E5,6.758E5,6.433E5,1.067E6,1.243E6,1.121E6,1.107E6,1.074E6,1.083E6,1.00,1.02,0.99,0.94,1.56,1.82,1.64,1.62,1.57,1.59,6.906E5,6.596E5,1.155E6,1.114E6,1.079E6,1.00,0.96,1.67,1.61,1.56,13,5,5,TMT10plex,53135,Probable oxidoreductase AIM17 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=AIM17 PE=1 SV=2
414,1741,P53128|MTHR2_YEAST,27.15,135.01,6.224E5,5.849E5,6.096E5,6.11E5,5.375E5,5.344E5,5.429E5,5.39E5,5.542E5,5.279E5,1.00,0.94,0.98,0.98,0.86,0.86,0.87,0.87,0.89,0.85,6.037E5,6.103E5,5.36E5,5.409E5,5.41E5,1.00,1.01,0.89,0.90,0.90,11,7,7,TMT10plex,68560,Methylenetetrahydrofolate reductase 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MET13 PE=1 SV=2
596,738,P14906|SEC63_YEAST,23.28,134.99,2.377E5,2.574E5,2.513E5,2.526E5,2.338E5,2.827E5,2.586E5,2.28E5,3.582E5,3.52E5,1.00,1.08,1.06,1.06,0.98,1.19,1.09,0.96,1.51,1.48,2.475E5,2.519E5,2.582E5,2.433E5,3.551E5,1.00,1.02,1.04,0.98,1.43,10,5,5,TMT10plex,75345,Protein translocation protein SEC63 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SEC63 PE=1 SV=2
360,817,P38248|ECM33_YEAST,28.29,134.91,2.266E6,2.22E6,2.026E6,2.031E6,1.87E6,1.87E6,1.916E6,1.971E6,2.029E6,2.054E6,1.00,0.98,0.89,0.90,0.83,0.83,0.85,0.87,0.90,0.91,2.243E6,2.028E6,1.87E6,1.944E6,2.042E6,1.00,0.90,0.83,0.87,0.91,11,5,5,Acrylamide; TMT10plex; Deamidation (NQ),43769,Cell wall protein ECM33 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ECM33 PE=1 SV=3
268,313,P06208|LEU1_YEAST,35.80,134.85,2.644E6,2.516E6,2.549E6,2.61E6,2.954E6,3.039E6,2.911E6,3.043E6,8.791E6,8.734E6,1.00,0.95,0.96,0.99,1.12,1.15,1.10,1.15,3.32,3.30,2.58E6,2.58E6,2.997E6,2.977E6,8.763E6,1.00,1.00,1.16,1.15,3.40,12,9,9,Acrylamide; TMT10plex; Oxidation (M),68409,2-isopropylmalate synthase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=LEU4 PE=1 SV=1
514,893,Q03161|YMY9_YEAST,20.32,134.85,3.371E5,3.14E5,3.267E5,3.27E5,3.341E5,3.495E5,3.595E5,3.438E5,5.975E5,6.238E5,1.00,0.93,0.97,0.97,0.99,1.04,1.07,1.02,1.77,1.85,3.255E5,3.269E5,3.418E5,3.517E5,6.107E5,1.00,1.00,1.05,1.08,1.88,15,4,4,TMT10plex,33956,Glucose-6-phosphate 1-epimerase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YMR099C PE=1 SV=1
213,556,P53221|RL26B_YEAST,18.07,134.47,2.349E6,2.426E6,1.957E6,2.108E6,1.753E6,1.832E6,1.726E6,1.796E6,1.287E6,1.142E6,1.00,1.03,0.83,0.90,0.75,0.78,0.73,0.76,0.55,0.49,2.388E6,2.033E6,1.792E6,1.761E6,1.215E6,1.00,0.85,0.75,0.74,0.51,9,6,2,TMT10plex,14235,60S ribosomal protein L26-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL26B PE=1 SV=2
402,1480,P23639|PSA2_YEAST,18.27,134.22,7.102E5,7.006E5,7.172E5,7.293E5,7.521E5,7.605E5,7.437E5,7.413E5,8.888E5,9.079E5,1.00,0.99,1.01,1.03,1.06,1.07,1.05,1.04,1.25,1.28,7.054E5,7.232E5,7.563E5,7.425E5,8.983E5,1.00,1.03,1.07,1.05,1.27,29,6,6,TMT10plex; Oxidation (M),27162,Proteasome subunit alpha type-2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PRE8 PE=1 SV=1
464,339,P15891|ABP1_YEAST,18.66,134.19,7.254E5,6.712E5,6.752E5,6.535E5,8.101E5,7.932E5,8.457E5,8.6E5,8.834E5,8.889E5,1.00,0.93,0.93,0.90,1.12,1.09,1.17,1.19,1.22,1.23,6.983E5,6.643E5,8.016E5,8.528E5,8.862E5,1.00,0.95,1.15,1.22,1.27,10,6,6,TMT10plex; Deamidation (NQ),65576,Actin-binding protein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ABP1 PE=1 SV=4
446,577,P22133|MDHC_YEAST,40.48,133.93,3.557E5,3.359E5,3.513E5,3.403E5,3.836E5,3.644E5,3.893E5,3.915E5,2.366E6,2.403E6,1.00,0.94,0.99,0.96,1.08,1.02,1.09,1.10,6.65,6.76,3.458E5,3.458E5,3.74E5,3.904E5,2.384E6,1.00,1.00,1.08,1.13,6.90,16,5,5,TMT10plex,40731,Malate dehydrogenase  cytoplasmic OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MDH2 PE=1 SV=2
589,673,P38077|ATPG_YEAST,27.43,133.86,2.142E5,2.35E5,2.364E5,2.124E5,2.433E5,2.213E5,2.207E5,2.443E5,1.366E6,1.49E6,1.00,1.10,1.10,0.99,1.14,1.03,1.03,1.14,6.38,6.96,2.304E5,2.266E5,2.323E5,2.325E5,1.428E6,1.00,0.98,1.01,1.01,6.20,23,5,5,TMT10plex,34351,ATP synthase subunit gamma  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ATP3 PE=1 SV=1
483,2795,P40017|YAT2_YEAST,26.13,133.81,3.434E5,3.281E5,3.231E5,3.207E5,3.313E5,3.374E5,3.192E5,3.39E5,1.146E6,1.212E6,1.00,0.96,0.94,0.93,0.96,0.98,0.93,0.99,3.34,3.53,3.357E5,3.219E5,3.344E5,3.291E5,1.179E6,1.00,0.96,1.00,0.98,3.51,10,6,6,TMT10plex; Oxidation (M); Deamidation (NQ),103334,Carnitine O-acetyltransferase YAT2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YAT2 PE=1 SV=1
307,413,P46672|ARC1_YEAST,17.20,133.79,2.605E6,2.691E6,2.504E6,2.509E6,2.619E6,2.64E6,2.599E6,2.613E6,2.481E6,2.533E6,1.00,1.03,0.96,0.96,1.01,1.01,1.00,1.00,0.95,0.97,2.648E6,2.506E6,2.63E6,2.606E6,2.507E6,1.00,0.95,0.99,0.98,0.95,14,6,6,Acrylamide; TMT10plex,42084,tRNA-aminoacylation cofactor ARC1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ARC1 PE=1 SV=2
755,1686,P33775|PMT1_YEAST,7.98,133.60,4.812E5,5.13E5,5.805E5,5.364E5,6.065E5,6.015E5,6.197E5,5.682E5,5.227E5,5.852E5,1.00,1.07,1.21,1.11,1.26,1.25,1.29,1.18,1.09,1.22,4.971E5,5.584E5,6.04E5,5.94E5,5.539E5,1.00,1.12,1.22,1.19,1.11,5,4,4,TMT10plex; Deamidation (NQ),92675,Dolichyl-phosphate-mannose--protein mannosyltransferase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PMT1 PE=1 SV=1
460,400,Q04062|RPN9_YEAST,18.67,133.55,5.843E5,6.1E5,5.854E5,5.81E5,6.218E5,6.149E5,5.866E5,6.245E5,8.564E5,8.224E5,1.00,1.04,1.00,0.99,1.06,1.05,1.00,1.07,1.47,1.41,6.006E5,5.832E5,6.183E5,6.072E5,8.431E5,1.00,0.97,1.03,1.01,1.40,13,5,5,TMT10plex,45783,26S proteasome regulatory subunit RPN9 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPN9 PE=1 SV=1
534,802,P49435|APT1_YEAST,14.92,132.93,5.317E5,5.143E5,5.234E5,5.486E5,4.89E5,5.001E5,4.238E5,4.983E5,5.771E5,5.742E5,1.00,0.97,0.98,1.03,0.92,0.94,0.80,0.94,1.09,1.08,5.23E5,5.36E5,4.977E5,4.611E5,5.757E5,1.00,1.02,0.95,0.88,1.10,25,4,4,TMT10plex,20587,Adenine phosphoribosyltransferase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=APT1 PE=1 SV=3
535,251,P38988|GGC1_YEAST,20.05,132.87,5.485E5,5.167E5,5.04E5,5.213E5,5.341E5,5.717E5,5.127E5,5.577E5,9.792E5,1.042E6,1.00,0.94,0.92,0.95,0.97,1.04,0.93,1.02,1.79,1.90,5.326E5,5.127E5,5.611E5,5.352E5,1.011E6,1.00,0.96,1.05,1.00,1.90,23,6,6,TMT10plex,33215,Mitochondrial GTP/GDP carrier protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GGC1 PE=1 SV=1
429,401,P38264|PHO88_YEAST,9.69,132.76,1.617E6,1.478E6,1.535E6,1.53E6,1.619E6,1.534E6,1.544E6,1.589E6,1.377E6,1.41E6,1.00,0.91,0.95,0.95,1.00,0.95,0.95,0.98,0.85,0.87,1.547E6,1.533E6,1.576E6,1.567E6,1.394E6,1.00,0.99,1.02,1.01,0.90,26,4,4,TMT10plex; Oxidation (M),21137,SRP-independent targeting protein 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PHO88 PE=1 SV=1
422,548,P47079|TCPQ_YEAST,10.79,132.71,1.091E6,9.489E5,1.068E6,1.211E6,1.07E6,1.083E6,1.027E6,1.023E6,1.114E6,1.158E6,1.00,0.87,0.98,1.11,0.98,0.99,0.94,0.94,1.02,1.06,1.02E6,1.139E6,1.077E6,1.025E6,1.136E6,1.00,1.12,1.06,1.01,1.11,10,5,5,TMT10plex,61662,T-complex protein 1 subunit theta OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CCT8 PE=1 SV=1
465,523,P22217|TRX1_YEAST,21.02,132.20,6.66E5,6.593E5,6.463E5,6.271E5,6.564E5,6.5E5,7.253E5,7.246E5,5.793E5,5.564E5,1.00,0.99,0.97,0.94,0.99,0.98,1.09,1.09,0.87,0.84,6.627E5,6.367E5,6.532E5,7.25E5,5.678E5,1.00,0.96,0.99,1.09,0.86,24,3,2,TMT10plex; Oxidation (M),11235,Thioredoxin-1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TRX1 PE=1 SV=3
552,669,P47018|MTC1_YEAST,26.53,132.08,2.445E5,2.878E5,2.808E5,2.804E5,3.12E5,2.817E5,2.85E5,2.805E5,4.115E5,4.063E5,1.00,1.18,1.15,1.15,1.28,1.15,1.17,1.15,1.68,1.66,2.661E5,2.806E5,2.993E5,2.827E5,4.089E5,1.00,1.05,1.12,1.06,1.54,14,6,6,TMT10plex,53477,Maintenance of telomere capping protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MTC1 PE=1 SV=1
574,665,P39079|TCPZ_YEAST,7.50,131.83,7.118E5,7.286E5,6.8E5,7.039E5,6.743E5,7.131E5,6.811E5,6.566E5,8.565E5,7.923E5,1.00,1.02,0.96,0.99,0.95,1.00,0.96,0.92,1.20,1.11,7.202E5,6.919E5,6.937E5,6.689E5,8.244E5,1.00,0.96,0.96,0.93,1.14,15,6,6,TMT10plex; Deamidation (NQ),59924,T-complex protein 1 subunit zeta OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CCT6 PE=1 SV=1
536,1782,Q12109|SYWC_YEAST,13.61,131.79,6.009E5,5.751E5,6.213E5,6.165E5,6.585E5,5.956E5,5.977E5,6.076E5,6.756E5,6.879E5,1.00,0.96,1.03,1.03,1.10,0.99,0.99,1.01,1.12,1.14,5.88E5,6.189E5,6.27E5,6.026E5,6.839E5,1.00,1.05,1.07,1.02,1.16,13,6,6,TMT10plex,49350,Tryptophan--tRNA ligase  cytoplasmic OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=WRS1 PE=1 SV=1
333,435,P05745|RL36A_YEAST,29.28,131.43,1.37E5,1.376E5,1.174E5,1.203E5,9.847E4,1.057E5,1.1E5,1.12E5,8.788E4,8.67E4,1.00,1.00,0.86,0.88,0.72,0.77,0.80,0.82,0.64,0.63,1.373E5,1.188E5,1.021E5,1.11E5,8.966E4,1.00,0.87,0.74,0.81,0.65,10,7,2,TMT10plex; Oxidation (M),11124,60S ribosomal protein L36-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL36A PE=1 SV=3
419,604,P07278|KAPR_YEAST,29.51,130.74,6.638E5,6.573E5,6.845E5,6.796E5,8.484E5,8.165E5,8.642E5,8.57E5,1.043E6,1.125E6,1.00,0.99,1.03,1.02,1.28,1.23,1.30,1.29,1.57,1.69,6.605E5,6.855E5,8.325E5,8.606E5,1.084E6,1.00,1.04,1.26,1.30,1.64,17,6,6,TMT10plex; Deamidation (NQ),47219,cAMP-dependent protein kinase regulatory subunit OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=BCY1 PE=1 SV=4
490,529,P13298|PYRE_YEAST,6.01,130.71,8.106E5,8.492E5,8.244E5,8.833E5,8.643E5,8.78E5,8.628E5,8.412E5,8.871E5,8.88E5,1.00,1.05,1.02,1.09,1.07,1.08,1.06,1.04,1.09,1.10,8.299E5,8.539E5,8.712E5,8.52E5,8.876E5,1.00,1.03,1.05,1.03,1.07,17,4,4,TMT10plex,24664,Orotate phosphoribosyltransferase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=URA5 PE=1 SV=2
527,450,P21801|SDHB_YEAST,37.24,130.53,3.055E5,3.106E5,3.259E5,3.085E5,3.732E5,3.948E5,3.485E5,3.443E5,2.772E6,2.874E6,1.00,1.02,1.07,1.01,1.22,1.29,1.14,1.13,9.07,9.41,3.08E5,3.172E5,3.84E5,3.464E5,2.823E6,1.00,1.03,1.25,1.12,9.16,17,5,5,TMT10plex; Oxidation (M),30231,Succinate dehydrogenase [ubiquinone] iron-sulfur subunit  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SDH2 PE=1 SV=1
506,848,P23776|EXG1_YEAST,12.70,130.48,7.871E5,7.511E5,5.854E5,6.204E5,5.972E5,6.656E5,5.977E5,5.903E5,4.886E5,5.457E5,1.00,0.95,0.74,0.79,0.76,0.85,0.76,0.75,0.62,0.69,7.691E5,6.029E5,6.348E5,5.94E5,5.26E5,1.00,0.78,0.83,0.77,0.68,15,5,5,Acrylamide; TMT10plex; Oxidation (M),51311,Glucan 1 3-beta-glucosidase I/II OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=EXG1 PE=1 SV=1
445,782,Q02821|IMA1_YEAST,14.27,130.43,5.566E5,5.549E5,5.725E5,5.832E5,6.137E5,6.476E5,6.014E5,6.744E5,7.229E5,7.568E5,1.00,1.00,1.03,1.05,1.10,1.16,1.08,1.21,1.30,1.36,5.558E5,5.778E5,6.307E5,6.379E5,7.399E5,1.00,1.04,1.13,1.15,1.33,17,5,5,Acrylamide; TMT10plex; Deamidation (NQ),60441,Importin subunit alpha OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SRP1 PE=1 SV=1
614,565,Q99383|HRP1_YEAST,24.08,130.36,4.874E5,4.83E5,4.978E5,5.024E5,5.682E5,5.59E5,5.566E5,5.51E5,8.487E5,9.071E5,1.00,0.99,1.02,1.03,1.17,1.15,1.14,1.13,1.74,1.86,4.852E5,5.001E5,5.636E5,5.538E5,8.779E5,1.00,1.03,1.16,1.14,1.81,10,3,3,TMT10plex,59650,Nuclear polyadenylated RNA-binding protein 4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HRP1 PE=1 SV=1
