Protein Group,Protein ID,Accession,Significance,-10lgP,Intensity TMT10-126,Intensity TMT10-127N,Intensity TMT10-127C,Intensity TMT10-128N,Intensity TMT10-128C,Intensity TMT10-129N,Intensity TMT10-129C,Intensity TMT10-130N,Intensity TMT10-130C,Intensity TMT10-131,Ratio TMT10-126,Ratio TMT10-127N,Ratio TMT10-127C,Ratio TMT10-128N,Ratio TMT10-128C,Ratio TMT10-129N,Ratio TMT10-129C,Ratio TMT10-130N,Ratio TMT10-130C,Ratio TMT10-131,Intensity Group 1(TMT10-126; TMT10-127N),Intensity Group 2(TMT10-127C; TMT10-128N),Intensity Group 3(TMT10-128C; TMT10-129N),Intensity Group 4(TMT10-129C; TMT10-130N),Intensity Group 5(TMT10-130C; TMT10-131),Ratio Group 1(TMT10-126; TMT10-127N),Ratio Group 2(TMT10-127C; TMT10-128N),Ratio Group 3(TMT10-128C; TMT10-129N),Ratio Group 4(TMT10-129C; TMT10-130N),Ratio Group 5(TMT10-130C; TMT10-131),Coverage (%),#Peptides,#Unique,PTM,Avg. Mass,Description
663,893,Q03161|YMY9_YEAST,30.15,138.93,2.45E5,2.661E5,2.187E5,2.26E5,2.117E5,2.434E5,2.218E5,2.267E5,4.413E5,4.341E5,1.00,1.09,0.89,0.92,0.86,0.99,0.91,0.93,1.80,1.77,2.582E5,2.224E5,2.276E5,2.242E5,4.377E5,1.00,0.86,0.88,0.87,1.70,18,4,4,TMT10plex,33956,Glucose-6-phosphate 1-epimerase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YMR099C PE=1 SV=1
717,490,P40202|CCS1_YEAST,13.47,138.84,1.795E5,1.782E5,1.722E5,1.726E5,1.843E5,1.625E5,1.702E5,1.84E5,1.227E5,1.111E5,1.00,0.99,0.96,0.96,1.03,0.91,0.95,1.03,0.68,0.62,1.788E5,1.724E5,1.734E5,1.771E5,1.169E5,1.00,0.96,0.97,0.99,0.65,17,3,3,TMT10plex; Deamidation (NQ),27330,Superoxide dismutase 1 copper chaperone OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CCS1 PE=1 SV=1
326,709,P38910|CH10_YEAST,25.35,138.37,5.897E5,5.918E5,6.135E5,6.084E5,6.458E5,6.507E5,6.215E5,6.361E5,9.494E5,9.799E5,1.00,1.00,1.04,1.03,1.10,1.10,1.05,1.08,1.61,1.66,5.908E5,6.11E5,6.483E5,6.288E5,9.646E5,1.00,1.03,1.10,1.06,1.63,51,4,4,TMT10plex; Oxidation (M); Deamidation (NQ),11372,10 kDa heat shock protein  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HSP10 PE=1 SV=1
485,730,P07263|SYH_YEAST,7.32,138.23,5.471E5,5.607E5,5.472E5,5.388E5,5.105E5,5.26E5,4.96E5,5.208E5,5.723E5,6.035E5,1.00,1.02,1.00,0.98,0.93,0.96,0.91,0.95,1.05,1.10,5.539E5,5.447E5,5.183E5,5.104E5,5.879E5,1.00,0.98,0.94,0.92,1.06,15,8,8,TMT10plex; Oxidation (M),59953,Histidine--tRNA ligase  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HTS1 PE=1 SV=2
319,641,P0CX42|RL23B_YEAST,12.75,138.07,2.897E6,2.783E6,2.809E6,2.657E6,2.137E6,2.298E6,2.238E6,2.348E6,2.315E6,2.175E6,1.00,0.96,0.97,0.92,0.74,0.79,0.77,0.81,0.80,0.75,2.84E6,2.733E6,2.218E6,2.293E6,2.245E6,1.00,0.96,0.78,0.81,0.79,52,7,7,Acrylamide; TMT10plex; Oxidation (M),14473,60S ribosomal protein L23-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL23B PE=1 SV=1
319,642,P0CX41|RL23A_YEAST,12.75,138.07,2.897E6,2.783E6,2.809E6,2.657E6,2.137E6,2.298E6,2.238E6,2.348E6,2.315E6,2.175E6,1.00,0.96,0.97,0.92,0.74,0.79,0.77,0.81,0.80,0.75,2.84E6,2.733E6,2.218E6,2.293E6,2.245E6,1.00,0.96,0.78,0.81,0.79,52,7,7,Acrylamide; TMT10plex; Oxidation (M),14473,60S ribosomal protein L23-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL23A PE=1 SV=1
391,599,P0CH09|RL40B_YEAST,23.53,138.01,5.748E4,8.25E4,1.234E5,1.111E5,1.487E5,1.447E5,1.355E5,1.471E5,8.818E4,8.902E4,1.00,1.44,2.15,1.93,2.59,2.52,2.36,2.56,1.53,1.55,6.999E4,1.173E5,1.467E5,1.413E5,8.86E4,1.00,1.68,2.10,2.02,1.27,9,6,2,Acrylamide; TMT10plex,14554,Ubiquitin-60S ribosomal protein L40 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL40B PE=1 SV=1
391,600,P0CH08|RL40A_YEAST,23.53,138.01,5.748E4,8.25E4,1.234E5,1.111E5,1.487E5,1.447E5,1.355E5,1.471E5,8.818E4,8.902E4,1.00,1.44,2.15,1.93,2.59,2.52,2.36,2.56,1.53,1.55,6.999E4,1.173E5,1.467E5,1.413E5,8.86E4,1.00,1.68,2.10,2.02,1.27,9,6,2,Acrylamide; TMT10plex,14554,Ubiquitin-60S ribosomal protein L40 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL40A PE=1 SV=1
434,549,P00724|INV2_YEAST,35.73,137.99,2.16E5,2.018E5,1.733E5,1.719E5,6.839E5,7.124E5,7.336E5,6.987E5,2.604E5,2.628E5,1.00,0.93,0.80,0.80,3.17,3.30,3.40,3.24,1.21,1.22,2.129E5,1.726E5,6.981E5,7.161E5,2.616E5,1.00,0.81,3.28,3.36,1.23,10,6,6,TMT10plex; Deamidation (NQ),60639,Invertase 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SUC2 PE=1 SV=1
530,391,Q12159|YRA1_YEAST,6.74,137.87,4.884E5,4.534E5,4.768E5,4.898E5,4.642E5,5.052E5,4.833E5,4.87E5,4.373E5,4.172E5,1.00,0.93,0.98,1.00,0.95,1.03,0.99,1.00,0.90,0.85,4.709E5,4.833E5,4.847E5,4.851E5,4.272E5,1.00,1.03,1.03,1.03,0.91,22,5,5,TMT10plex,24956,RNA annealing protein YRA1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YRA1 PE=1 SV=2
503,1016,P38791|DHYS_YEAST,27.36,137.70,6.285E5,6.292E5,5.61E5,5.973E5,5.63E5,5.385E5,5.721E5,6.656E5,5.532E5,5.555E5,1.00,1.00,0.89,0.95,0.90,0.86,0.91,1.06,0.88,0.88,6.289E5,5.791E5,5.507E5,6.188E5,5.544E5,1.00,0.92,0.88,0.98,0.88,16,5,5,Acrylamide; TMT10plex,42892,Deoxyhypusine synthase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DYS1 PE=1 SV=1
525,1644,P32799|COX13_YEAST,34.65,137.62,3.143E5,2.969E5,2.353E5,2.685E5,2.711E5,2.882E5,2.085E5,2.277E5,2.306E6,2.405E6,1.00,0.94,0.75,0.85,0.86,0.92,0.66,0.72,7.34,7.65,3.056E5,2.543E5,2.797E5,2.181E5,2.356E6,1.00,0.83,0.92,0.71,7.71,23,4,4,TMT10plex,15021,Cytochrome c oxidase subunit 13  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=COX13 PE=1 SV=1
435,504,P15625|SYFA_YEAST,5.98,137.58,6.445E5,6.553E5,6.372E5,6.348E5,6.122E5,5.792E5,5.51E5,6.268E5,5.998E5,5.695E5,1.00,1.02,0.99,0.98,0.95,0.90,0.85,0.97,0.93,0.88,6.499E5,6.36E5,5.957E5,5.889E5,5.846E5,1.00,0.98,0.92,0.91,0.90,14,8,8,TMT10plex; Oxidation (M),57512,Phenylalanine--tRNA ligase alpha subunit OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=FRS2 PE=1 SV=3
454,614,P32466|HXT3_YEAST,17.64,137.20,2.657E5,2.968E5,3.51E5,3.715E5,2.976E5,2.893E5,2.917E5,2.757E5,9.26E4,7.829E4,1.00,1.12,1.32,1.40,1.12,1.09,1.10,1.04,0.35,0.29,2.813E5,3.613E5,2.934E5,2.837E5,8.545E4,1.00,1.28,1.04,1.01,0.30,11,5,4,TMT10plex; Oxidation (M),62558,Low-affinity glucose transporter HXT3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HXT3 PE=1 SV=1
500,658,P00899|TRPE_YEAST,4.39,137.20,5.411E5,4.952E5,5.233E5,5.065E5,5.011E5,5.424E5,5.949E5,5.611E5,5.281E5,5.658E5,1.00,0.92,0.97,0.94,0.93,1.00,1.10,1.04,0.98,1.05,5.182E5,5.149E5,5.217E5,5.78E5,5.469E5,1.00,0.99,1.01,1.12,1.06,16,7,7,TMT10plex; Deamidation (NQ),56768,Anthranilate synthase component 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TRP2 PE=1 SV=4
529,1136,Q03640|TCB3_YEAST,20.17,137.08,2.323E5,2.346E5,2.66E5,2.464E5,2.472E5,2.516E5,2.348E5,2.509E5,3.13E5,3.214E5,1.00,1.01,1.15,1.06,1.06,1.08,1.01,1.08,1.35,1.38,2.335E5,2.562E5,2.494E5,2.429E5,3.172E5,1.00,1.10,1.07,1.04,1.36,6,7,7,TMT10plex,171075,Tricalbin-3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TCB3 PE=1 SV=1
518,543,P38152|TXTP_YEAST,15.50,136.98,4.983E5,4.573E5,4.611E5,4.637E5,4.041E5,3.963E5,4.022E5,4.334E5,4.197E5,4.323E5,1.00,0.92,0.93,0.93,0.81,0.80,0.81,0.87,0.84,0.87,4.778E5,4.641E5,4.016E5,4.178E5,4.26E5,1.00,0.97,0.84,0.87,0.89,27,6,6,Acrylamide; TMT10plex; Oxidation (M),32173,Tricarboxylate transport protein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CTP1 PE=2 SV=3
460,428,P07172|HIS8_YEAST,11.54,136.65,4.745E5,4.53E5,4.582E5,4.513E5,4.165E5,4.247E5,4.31E5,4.276E5,4.928E5,5.389E5,1.00,0.95,0.97,0.95,0.88,0.90,0.91,0.90,1.04,1.14,4.637E5,4.547E5,4.206E5,4.293E5,5.158E5,1.00,0.98,0.91,0.93,1.11,13,4,4,TMT10plex,42646,Histidinol-phosphate aminotransferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HIS5 PE=3 SV=2
411,516,P40482|SEC24_YEAST,13.24,135.87,3.906E5,3.953E5,4.041E5,4.086E5,4.372E5,4.556E5,4.904E5,4.299E5,4.539E5,4.418E5,1.00,1.01,1.03,1.05,1.12,1.17,1.26,1.10,1.16,1.13,3.929E5,4.063E5,4.464E5,4.601E5,4.478E5,1.00,1.03,1.14,1.17,1.14,9,7,7,TMT10plex,103635,Protein transport protein SEC24 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SEC24 PE=1 SV=1
471,492,Q12305|RDL1_YEAST,24.54,135.47,4.073E5,4.22E5,4.257E5,4.632E5,5.979E5,5.998E5,5.548E5,5.621E5,5.15E5,5.194E5,1.00,1.04,1.05,1.14,1.47,1.47,1.36,1.38,1.26,1.28,4.147E5,4.445E5,5.988E5,5.585E5,5.172E5,1.00,1.07,1.44,1.35,1.25,51,5,5,TMT10plex; Oxidation (M); Deamidation (NQ),15413,Thiosulfate:glutathione sulfurtransferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RDL1 PE=1 SV=1
408,587,Q01939|PRS8_YEAST,20.92,135.44,1.796E5,1.685E5,1.517E5,1.323E5,1.491E5,1.464E5,1.441E5,1.543E5,2.095E5,2.15E5,1.00,0.94,0.84,0.74,0.83,0.82,0.80,0.86,1.17,1.20,1.741E5,1.443E5,1.499E5,1.517E5,2.122E5,1.00,0.83,0.86,0.87,1.22,11,4,3,TMT10plex,45272,26S proteasome regulatory subunit 8 homolog OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPT6 PE=1 SV=4
493,562,Q3E841|YN034_YEAST,27.82,135.16,2.728E5,2.655E5,2.514E5,2.392E5,4.613E5,4.602E5,4.721E5,4.744E5,3.24E5,3.13E5,1.00,0.97,0.92,0.88,1.69,1.69,1.73,1.74,1.19,1.15,2.691E5,2.453E5,4.608E5,4.733E5,3.185E5,1.00,0.91,1.71,1.76,1.18,45,4,4,TMT10plex,10781,Uncharacterized protein YNR034W-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YNR034W-A PE=1 SV=1
512,588,Q04697|GSF2_YEAST,14.32,134.84,7.308E5,7.211E5,6.891E5,7.382E5,7.744E5,7.371E5,7.166E5,7.192E5,9.734E5,1.022E6,1.00,0.99,0.94,1.01,1.06,1.01,0.98,0.98,1.33,1.40,7.295E5,7.137E5,7.585E5,7.179E5,9.976E5,1.00,0.98,1.04,0.98,1.37,14,6,6,TMT10plex; Deamidation (NQ),45870,Glucose-signaling factor 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GSF2 PE=1 SV=1
592,2088,P07258|CARA_YEAST,27.87,134.69,2.759E5,2.789E5,3.303E5,3.352E5,1.997E5,2.104E5,2.024E5,2.066E5,1.195E5,1.074E5,1.00,1.01,1.20,1.21,0.72,0.76,0.73,0.75,0.43,0.39,2.774E5,3.328E5,2.05E5,2.045E5,1.165E5,1.00,1.20,0.74,0.74,0.42,12,5,5,TMT10plex,45362,Carbamoyl-phosphate synthase arginine-specific small chain OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CPA1 PE=1 SV=1
336,911,Q01855|RS15_YEAST,23.29,134.57,7.707E5,7.72E5,6.945E5,6.628E5,6.336E5,6.575E5,6.51E5,7.066E5,5.175E5,5.068E5,1.00,1.00,0.90,0.86,0.82,0.85,0.84,0.92,0.67,0.66,7.713E5,6.786E5,6.455E5,6.788E5,5.121E5,1.00,0.88,0.84,0.88,0.66,38,4,4,TMT10plex; Oxidation (M); Deamidation (NQ),16002,40S ribosomal protein S15 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS15 PE=1 SV=1
486,869,P39077|TCPG_YEAST,19.12,134.25,2.771E5,2.992E5,2.8E5,2.723E5,2.907E5,2.769E5,2.644E5,2.674E5,2.366E5,2.367E5,1.00,1.08,1.01,0.98,1.05,1.00,0.95,0.96,0.85,0.85,2.881E5,2.761E5,2.838E5,2.659E5,2.367E5,1.00,0.96,0.99,0.92,0.82,12,6,6,Acrylamide; TMT10plex,58814,T-complex protein 1 subunit gamma OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CCT3 PE=1 SV=2
604,538,P00410|COX2_YEAST,38.03,134.06,4.262E5,4.133E5,3.564E5,3.617E5,3.037E5,3.191E5,3.077E5,2.909E5,1.752E6,1.794E6,1.00,0.97,0.84,0.85,0.71,0.75,0.72,0.68,4.11,4.21,4.197E5,3.59E5,3.114E5,2.993E5,1.773E6,1.00,0.86,0.74,0.71,4.22,19,4,4,TMT10plex,28567,Cytochrome c oxidase subunit 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=COX2 PE=1 SV=1
641,652,P40010|NUG1_YEAST,17.12,134.00,2.366E5,2.659E5,2.389E5,2.199E5,1.906E5,1.986E5,1.875E5,1.857E5,3.387E5,3.177E5,1.00,1.12,1.01,0.93,0.81,0.84,0.79,0.78,1.43,1.34,2.513E5,2.294E5,1.956E5,1.889E5,3.282E5,1.00,0.91,0.78,0.75,1.31,18,6,6,TMT10plex,57709,Nuclear GTP-binding protein NUG1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NUG1 PE=1 SV=1
799,7358,Q05359|ERP1_YEAST,16.40,133.84,2.471E5,2.291E5,2.312E5,2.266E5,2.417E5,2.606E5,2.392E5,2.313E5,2.683E5,2.691E5,1.00,0.93,0.94,0.92,0.98,1.05,0.97,0.94,1.09,1.09,2.381E5,2.289E5,2.511E5,2.352E5,2.687E5,1.00,0.96,1.05,0.99,1.13,20,4,4,Acrylamide; TMT10plex,24723,Protein ERP1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ERP1 PE=1 SV=1
496,509,P33297|PRS6A_YEAST,17.64,133.23,5.175E5,5.344E5,5.399E5,5.161E5,6.087E5,5.968E5,5.711E5,5.358E5,5E5,4.963E5,1.00,1.03,1.04,1.00,1.18,1.15,1.10,1.04,0.97,0.96,5.29E5,5.28E5,6.058E5,5.534E5,4.995E5,1.00,1.00,1.15,1.05,0.94,23,8,8,TMT10plex; Oxidation (M); Deamidation (NQ),48256,26S proteasome regulatory subunit 6A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPT5 PE=1 SV=3
540,400,Q04062|RPN9_YEAST,20.97,133.21,5.402E5,5.327E5,4.845E5,4.572E5,4.431E5,4.505E5,4.321E5,4.468E5,5.65E5,5.796E5,1.00,0.99,0.90,0.85,0.82,0.83,0.80,0.83,1.05,1.07,5.364E5,4.708E5,4.468E5,4.395E5,5.723E5,1.00,0.88,0.83,0.82,1.07,18,6,6,TMT10plex,45783,26S proteasome regulatory subunit RPN9 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPN9 PE=1 SV=1
387,340,Q08972|NEW1_YEAST,19.00,132.77,4.193E5,4.12E5,4.065E5,3.982E5,4.039E5,3.705E5,3.498E5,3.82E5,3.474E5,3.474E5,1.00,0.98,0.97,0.95,0.96,0.88,0.83,0.91,0.83,0.83,4.205E5,4.024E5,3.872E5,3.68E5,3.474E5,1.00,0.96,0.92,0.88,0.83,10,10,10,TMT10plex; Oxidation (M),134331,[NU+] prion formation protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NEW1 PE=1 SV=1
379,523,P22217|TRX1_YEAST,8.92,132.63,4.144E5,3.923E5,3.873E5,4.023E5,4.374E5,4.148E5,4.83E5,4.294E5,3.027E5,2.667E5,1.00,0.95,0.93,0.97,1.06,1.00,1.17,1.04,0.73,0.64,4.034E5,3.948E5,4.261E5,4.562E5,2.847E5,1.00,0.98,1.06,1.13,0.71,24,3,2,TMT10plex; Oxidation (M); Deamidation (NQ),11235,Thioredoxin-1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TRX1 PE=1 SV=3
633,2528,P22943|HSP12_YEAST,45.93,132.56,2.47E5,2.449E5,1.973E5,2.014E5,5.291E5,5.016E5,4.633E5,4.742E5,1.153E6,1.157E6,1.00,0.99,0.80,0.82,2.14,2.03,1.88,1.92,4.67,4.69,2.459E5,1.994E5,5.154E5,4.688E5,1.155E6,1.00,0.81,2.10,1.91,4.70,24,3,3,TMT10plex,11693,12 kDa heat shock protein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HSP12 PE=1 SV=1
602,755,P21965|MCK1_YEAST,20.13,132.40,3.364E5,3.158E5,2.843E5,2.946E5,2.516E5,2.752E5,2.62E5,2.673E5,4.525E5,4.761E5,1.00,0.94,0.85,0.88,0.75,0.82,0.78,0.79,1.35,1.42,3.261E5,2.894E5,2.634E5,2.647E5,4.643E5,1.00,0.89,0.81,0.81,1.42,16,5,5,TMT10plex,43136,Protein kinase MCK1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MCK1 PE=1 SV=1
657,2903,P06787|CALM_YEAST,4.76,132.36,2.198E5,2.158E5,2.067E5,2.372E5,2.412E5,2.248E5,2.471E5,2.317E5,2.104E5,2.159E5,1.00,0.98,0.94,1.08,1.10,1.02,1.12,1.05,0.96,0.98,2.178E5,2.22E5,2.33E5,2.394E5,2.131E5,1.00,1.02,1.07,1.10,0.98,56,5,5,TMT10plex; Oxidation (M); Deamidation (NQ),16135,Calmodulin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CMD1 PE=1 SV=1
759,2557,P32472|FKBP2_YEAST,26.25,132.25,3.453E5,3.57E5,2.887E5,2.875E5,3.338E5,3.832E5,3.234E5,3.22E5,2.331E5,2.2E5,1.00,1.03,0.84,0.83,0.97,1.11,0.94,0.93,0.68,0.64,3.512E5,2.881E5,3.585E5,3.227E5,2.266E5,1.00,0.82,1.02,0.92,0.65,19,3,3,TMT10plex,14487,Peptidyl-prolyl cis-trans isomerase FPR2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=FPR2 PE=1 SV=1
569,2627,P27614|CBPS_YEAST,22.52,131.85,2.99E5,2.999E5,2.871E5,3.128E5,3.262E5,3.288E5,3.201E5,3.314E5,3.675E5,3.739E5,1.00,1.00,0.96,1.05,1.09,1.10,1.07,1.11,1.23,1.25,2.995E5,2.999E5,3.275E5,3.258E5,3.707E5,1.00,1.00,1.09,1.09,1.24,10,6,6,Acrylamide; TMT10plex,64597,Carboxypeptidase S OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CPS1 PE=1 SV=2
582,706,P32598|PP12_YEAST,10.18,131.08,3.952E5,4.029E5,3.882E5,3.918E5,4.231E5,4.078E5,3.888E5,4.128E5,4.711E5,5.009E5,1.00,1.02,0.98,0.99,1.07,1.03,0.98,1.04,1.19,1.27,3.99E5,3.9E5,4.154E5,4.008E5,4.86E5,1.00,0.98,1.04,1.00,1.22,12,3,3,Acrylamide; TMT10plex,35907,Serine/threonine-protein phosphatase PP1-2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GLC7 PE=1 SV=1
565,1694,P07260|IF4E_YEAST,9.25,131.03,8.18E5,8.575E5,8.946E5,8.478E5,7.376E5,7.547E5,7.4E5,6.794E5,7.331E5,7.763E5,1.00,1.05,1.09,1.04,0.90,0.92,0.90,0.83,0.90,0.95,8.377E5,8.712E5,7.461E5,7.097E5,7.547E5,1.00,1.04,0.89,0.85,0.90,22,4,4,TMT10plex,24254,Eukaryotic translation initiation factor 4E OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CDC33 PE=1 SV=1
699,546,P15873|PCNA_YEAST,20.81,130.14,4.228E5,4.207E5,3.909E5,3.882E5,3.458E5,3.589E5,3.145E5,3.281E5,3.959E5,4.078E5,1.00,1.00,0.92,0.92,0.82,0.85,0.74,0.78,0.94,0.96,4.218E5,3.896E5,3.524E5,3.213E5,4.019E5,1.00,0.92,0.84,0.76,0.95,16,4,4,TMT10plex,28916,Proliferating cell nuclear antigen OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=POL30 PE=1 SV=1
664,696,P39926|SSO2_YEAST,18.05,129.86,5.301E5,5.828E5,4.79E5,4.947E5,4.603E5,4.736E5,4.686E5,4.376E5,3.252E5,3.392E5,1.00,1.10,0.90,0.93,0.87,0.89,0.88,0.83,0.61,0.64,5.565E5,4.869E5,4.669E5,4.531E5,3.322E5,1.00,0.87,0.84,0.81,0.60,17,4,4,TMT10plex,33734,Protein SSO2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SSO2 PE=1 SV=2
520,489,P37302|APE3_YEAST,3.77,129.70,6.014E5,6.644E5,5.349E5,5.65E5,6.207E5,5.837E5,5.894E5,6.057E5,5.759E5,5.884E5,1.00,1.10,0.89,0.94,1.03,0.97,0.98,1.01,0.96,0.98,6.329E5,5.5E5,6.022E5,5.976E5,5.821E5,1.00,0.87,0.95,0.94,0.92,11,4,4,TMT10plex; Deamidation (NQ),60138,Aminopeptidase Y OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=APE3 PE=1 SV=1
868,774,P47160|ENT3_YEAST,11.47,129.54,1.719E5,1.843E5,1.491E5,1.662E5,1.757E5,1.725E5,1.341E5,1.803E5,1.45E5,1.5E5,1.00,1.07,0.87,0.97,1.02,1.00,0.78,1.05,0.84,0.87,1.781E5,1.577E5,1.741E5,1.572E5,1.475E5,1.00,0.89,0.98,0.88,0.83,7,3,3,TMT10plex,45091,Epsin-3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ENT3 PE=1 SV=1
473,707,P48015|GCST_YEAST,14.37,129.39,5.079E5,5.534E5,5.189E5,5.366E5,4.743E5,4.991E5,4.996E5,4.728E5,6.188E5,6.386E5,1.00,1.09,1.02,1.06,0.93,0.98,0.98,0.93,1.22,1.26,5.307E5,5.278E5,4.867E5,4.862E5,6.287E5,1.00,0.99,0.92,0.92,1.18,10,4,4,TMT10plex; Deamidation (NQ),44469,Aminomethyltransferase  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GCV1 PE=1 SV=2
782,783,P38732|EFM1_YEAST,14.03,129.24,1.335E5,1.589E5,1.138E5,1.079E5,9.756E4,1.022E5,9.352E4,9.745E4,1.537E5,1.702E5,1.00,1.19,0.85,0.81,0.73,0.77,0.70,0.73,1.15,1.28,1.462E5,1.125E5,9.987E4,9.549E4,1.619E5,1.00,0.77,0.68,0.65,1.11,11,4,4,TMT10plex,67453,Protein-lysine N-methyltransferase EFM1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=EFM1 PE=1 SV=1
554,468,P14907|NSP1_YEAST,8.66,129.22,3.109E5,3.123E5,3.005E5,2.954E5,2.699E5,2.888E5,3.069E5,3.167E5,3.602E5,3.379E5,1.00,1.00,0.97,0.95,0.87,0.93,0.99,1.02,1.16,1.09,3.116E5,2.98E5,2.794E5,3.118E5,3.491E5,1.00,0.96,0.90,1.00,1.12,8,5,5,TMT10plex,86516,Nucleoporin NSP1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NSP1 PE=1 SV=1
571,1725,P23638|PSA3_YEAST,12.42,129.18,4.253E5,4.373E5,4.309E5,4.34E5,4.508E5,4.763E5,4.752E5,4.846E5,4.328E5,4.152E5,1.00,1.03,1.01,1.02,1.06,1.12,1.12,1.14,1.02,0.98,4.313E5,4.324E5,4.636E5,4.799E5,4.24E5,1.00,1.00,1.07,1.11,0.98,22,5,5,TMT10plex,28714,Proteasome subunit alpha type-3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PRE9 PE=1 SV=1
562,673,P38077|ATPG_YEAST,38.09,128.92,2.192E5,2.104E5,1.622E5,1.676E5,1.862E5,1.778E5,1.826E5,1.707E5,1.43E6,1.382E6,1.00,0.96,0.74,0.76,0.85,0.81,0.83,0.78,6.53,6.30,2.184E5,1.683E5,1.851E5,1.83E5,1.406E6,1.00,0.77,0.85,0.84,6.44,25,6,6,TMT10plex,34351,ATP synthase subunit gamma  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ATP3 PE=1 SV=1
