Protein Group,Protein ID,Accession,Significance,-10lgP,Intensity TMT10-126,Intensity TMT10-127N,Intensity TMT10-127C,Intensity TMT10-128N,Intensity TMT10-128C,Intensity TMT10-129N,Intensity TMT10-129C,Intensity TMT10-130N,Intensity TMT10-130C,Intensity TMT10-131,Ratio TMT10-126,Ratio TMT10-127N,Ratio TMT10-127C,Ratio TMT10-128N,Ratio TMT10-128C,Ratio TMT10-129N,Ratio TMT10-129C,Ratio TMT10-130N,Ratio TMT10-130C,Ratio TMT10-131,Intensity Group 1(TMT10-126; TMT10-127N),Intensity Group 2(TMT10-127C; TMT10-128N),Intensity Group 3(TMT10-128C; TMT10-129N),Intensity Group 4(TMT10-129C; TMT10-130N),Intensity Group 5(TMT10-130C; TMT10-131),Ratio Group 1(TMT10-126; TMT10-127N),Ratio Group 2(TMT10-127C; TMT10-128N),Ratio Group 3(TMT10-128C; TMT10-129N),Ratio Group 4(TMT10-129C; TMT10-130N),Ratio Group 5(TMT10-130C; TMT10-131),Coverage (%),#Peptides,#Unique,PTM,Avg. Mass,Description
650,2903,P06787|CALM_YEAST,5.35,126.27,3.897E5,3.722E5,3.443E5,3.422E5,3.756E5,3.356E5,3.38E5,3.517E5,3.646E5,3.342E5,1.00,0.96,0.88,0.88,0.96,0.86,0.87,0.90,0.94,0.86,3.809E5,3.432E5,3.556E5,3.449E5,3.494E5,1.00,0.90,0.93,0.91,0.92,33,3,3,TMT10plex; Deamidation (NQ),16135,Calmodulin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CMD1 PE=1 SV=1
501,530,P23724|PSB6_YEAST,3.41,126.24,3.199E5,3.367E5,2.829E5,3.077E5,3.153E5,2.976E5,3.047E5,2.991E5,2.91E5,3.473E5,1.00,1.05,0.88,0.96,0.99,0.93,0.95,0.94,0.91,1.09,3.283E5,2.953E5,3.064E5,3.019E5,3.191E5,1.00,0.90,0.93,0.92,0.97,29,6,6,TMT10plex; Oxidation (M),26871,Proteasome subunit beta type-6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PRE7 PE=1 SV=1
593,2186,P07560|SEC4_YEAST,4.06,125.82,1.281E5,1.462E5,1.651E5,1.452E5,1.643E5,1.48E5,1.663E5,1.747E5,1.593E5,1.844E5,1.00,1.14,1.29,1.13,1.28,1.16,1.30,1.36,1.24,1.44,1.372E5,1.551E5,1.562E5,1.705E5,1.718E5,1.00,1.13,1.14,1.24,1.25,18,5,4,TMT10plex,23506,Ras-related protein SEC4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SEC4 PE=1 SV=1
519,1592,P00937|TRPG_YEAST,7.93,125.54,3.237E5,2.71E5,2.769E5,2.533E5,2.523E5,2.743E5,2.596E5,2.552E5,2.36E5,2.414E5,1.00,0.84,0.86,0.78,0.78,0.85,0.80,0.79,0.73,0.75,2.974E5,2.651E5,2.633E5,2.574E5,2.402E5,1.00,0.89,0.89,0.87,0.81,11,5,5,TMT10plex,53489,Multifunctional tryptophan biosynthesis protein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TRP3 PE=1 SV=2
909,1295,P22141|PSB4_YEAST,10.20,125.43,1.375E5,1.374E5,1.166E5,1.117E5,1.376E5,1.255E5,1.378E5,1.311E5,1.473E5,1.38E5,1.00,1.00,0.85,0.81,1.00,0.91,1.00,0.95,1.07,1.00,1.375E5,1.142E5,1.315E5,1.345E5,1.426E5,1.00,0.83,0.96,0.98,1.04,13,2,2,TMT10plex,22517,Proteasome subunit beta type-4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PRE1 PE=1 SV=2
740,2528,P22943|HSP12_YEAST,33.00,125.07,1.744E5,1.893E5,1.975E5,1.87E5,3.344E5,3.798E5,3.527E5,3.613E5,1.031E6,1.037E6,1.00,1.09,1.13,1.07,1.92,2.18,2.02,2.07,5.91,5.95,1.819E5,1.923E5,3.571E5,3.57E5,1.034E6,1.00,1.06,1.96,1.96,5.69,12,2,2,TMT10plex,11693,12 kDa heat shock protein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HSP12 PE=1 SV=1
772,602,P02992|EFTU_YEAST,24.05,124.68,1.7E5,1.56E5,1.837E5,1.691E5,1.986E5,1.882E5,1.961E5,2.077E5,4E5,4.193E5,1.00,0.92,1.08,0.99,1.17,1.11,1.15,1.22,2.35,2.47,1.63E5,1.764E5,1.934E5,2.019E5,4.097E5,1.00,1.08,1.19,1.24,2.51,7,3,3,TMT10plex,47972,Elongation factor Tu  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TUF1 PE=1 SV=1
620,765,P38795|NADE_YEAST,16.87,124.68,2.021E5,2.115E5,2.168E5,2.215E5,2.592E5,2.563E5,2.26E5,2.478E5,3.145E5,3.609E5,1.00,1.05,1.07,1.10,1.28,1.27,1.12,1.23,1.56,1.79,2.068E5,2.192E5,2.578E5,2.369E5,3.377E5,1.00,1.06,1.25,1.15,1.63,6,4,4,TMT10plex,80686,Glutamine-dependent NAD(+) synthetase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=QNS1 PE=1 SV=1
686,507,Q08409|AUS1_YEAST,13.38,124.54,3.79E5,3.787E5,4.895E5,4.646E5,3.929E5,4.397E5,4.036E5,3.793E5,2.792E5,2.595E5,1.00,1.00,1.29,1.23,1.04,1.16,1.06,1.00,0.74,0.68,3.789E5,4.771E5,4.163E5,3.915E5,2.694E5,1.00,1.26,1.10,1.03,0.71,3,4,4,TMT10plex,157750,ATP-dependent permease AUS1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=AUS1 PE=3 SV=1
481,869,P39077|TCPG_YEAST,1.04,124.08,2.751E5,2.833E5,3.149E5,2.73E5,2.693E5,2.849E5,2.638E5,2.897E5,2.736E5,2.609E5,1.00,1.03,1.14,0.99,0.98,1.04,0.96,1.05,0.99,0.95,2.792E5,2.94E5,2.771E5,2.768E5,2.673E5,1.00,1.05,0.99,0.99,0.96,13,7,7,TMT10plex,58814,T-complex protein 1 subunit gamma OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CCT3 PE=1 SV=2
812,708,Q86ZR7|YKD3A_YEAST,14.53,124.08,2.847E5,2.761E5,3.007E5,3.407E5,3.154E5,3.251E5,3.12E5,3.168E5,3.488E5,3.58E5,1.00,0.97,1.06,1.20,1.11,1.14,1.10,1.11,1.23,1.26,2.804E5,3.207E5,3.202E5,3.144E5,3.534E5,1.00,1.14,1.14,1.12,1.26,19,4,4,Acrylamide; TMT10plex,26170,Uncharacterized hydrolase YKL033W-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YKL033W-A PE=3 SV=2
814,706,P32598|PP12_YEAST,9.96,123.90,2.328E5,2.66E5,2.692E5,2.524E5,3.001E5,3.006E5,3.148E5,2.617E5,3.478E5,3.659E5,1.00,1.14,1.16,1.08,1.29,1.29,1.35,1.12,1.49,1.57,2.494E5,2.608E5,3.004E5,2.883E5,3.568E5,1.00,1.05,1.20,1.16,1.43,12,3,3,Acrylamide; TMT10plex,35907,Serine/threonine-protein phosphatase PP1-2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GLC7 PE=1 SV=1
461,451,P22146|GAS1_YEAST,19.05,123.83,6.789E5,6.267E5,6.029E5,6.009E5,5.53E5,5.334E5,5.4E5,5.471E5,5.398E5,5.326E5,1.00,0.92,0.89,0.89,0.81,0.79,0.80,0.81,0.80,0.78,6.528E5,6.019E5,5.459E5,5.436E5,5.362E5,1.00,0.92,0.84,0.83,0.82,12,8,8,Acrylamide; TMT10plex,59582,1 3-beta-glucanosyltransferase GAS1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GAS1 PE=1 SV=2
437,1461,P40413|TCPE_YEAST,21.41,123.81,5.2E5,4.583E5,4.543E5,4.409E5,4.245E5,4.347E5,4.267E5,4.929E5,5.793E5,5.722E5,1.00,0.88,0.87,0.85,0.82,0.84,0.82,0.95,1.11,1.10,4.892E5,4.476E5,4.296E5,4.598E5,5.758E5,1.00,0.91,0.88,0.94,1.18,18,9,9,Acrylamide; TMT10plex,61914,T-complex protein 1 subunit epsilon OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CCT5 PE=1 SV=3
618,3893,P36016|LHS1_YEAST,20.65,123.44,1.872E5,1.555E5,1.552E5,1.68E5,1.964E5,1.957E5,1.831E5,1.821E5,1.596E5,1.724E5,1.00,0.83,0.83,0.90,1.05,1.05,0.98,0.97,0.85,0.92,1.714E5,1.616E5,1.96E5,1.826E5,1.66E5,1.00,0.94,1.14,1.07,0.97,5,4,4,TMT10plex,99572,Heat shock protein 70 homolog LHS1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=LHS1 PE=1 SV=1
567,1722,Q12306|SMT3_YEAST,11.28,123.43,7.246E5,6.727E5,6.806E5,6.498E5,7.69E5,7.26E5,7.148E5,8.095E5,5.969E5,5.751E5,1.00,0.93,0.94,0.90,1.06,1.00,0.99,1.12,0.82,0.79,6.987E5,6.652E5,7.475E5,7.622E5,5.86E5,1.00,0.95,1.07,1.09,0.84,25,3,3,TMT10plex; Oxidation (M),11597,Ubiquitin-like protein SMT3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SMT3 PE=1 SV=1
382,1699,P05318|RLA1_YEAST,19.51,123.34,1.673E6,1.764E6,1.44E6,1.4E6,1.491E6,1.377E6,1.438E6,1.363E6,8.303E5,8.794E5,1.00,1.05,0.86,0.84,0.89,0.82,0.86,0.81,0.50,0.53,1.718E6,1.42E6,1.441E6,1.4E6,8.566E5,1.00,0.83,0.84,0.81,0.50,28,2,2,TMT10plex; Deamidation (NQ),10908,60S acidic ribosomal protein P1-alpha OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPP1A PE=1 SV=4
659,986,P32468|CDC12_YEAST,39.51,123.32,1.906E5,1.913E5,1.744E5,2.03E5,2.091E5,2.373E5,2.049E5,1.988E5,2.69E5,2.682E5,1.00,1.00,0.91,1.06,1.10,1.24,1.07,1.04,1.41,1.41,1.909E5,1.887E5,2.232E5,2.018E5,2.686E5,1.00,0.99,1.17,1.06,1.41,9,3,3,TMT10plex,46668,Cell division control protein 12 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CDC12 PE=1 SV=1
553,632,P41058|RS29B_YEAST,20.73,123.20,3.499E5,3.59E5,3.158E5,2.918E5,2.452E5,2.436E5,2.515E5,2.828E5,2.37E5,2.184E5,1.00,1.03,0.90,0.83,0.70,0.70,0.72,0.81,0.68,0.62,3.545E5,3.038E5,2.444E5,2.672E5,2.277E5,1.00,0.86,0.69,0.75,0.64,46,4,3,Acrylamide; TMT10plex,6728,40S ribosomal protein S29-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS29B PE=1 SV=3
860,1996,P32332|OAC1_YEAST,5.36,123.15,8.538E4,7.712E4,7.22E4,8.414E4,1.068E5,8.23E4,8.801E4,8.644E4,1.088E5,1.26E5,1.00,0.90,0.85,0.99,1.25,0.96,1.03,1.01,1.27,1.48,8.125E4,8.094E4,9.453E4,8.723E4,1.174E5,1.00,1.00,1.16,1.07,1.44,18,3,3,TMT10plex,35153,Mitochondrial oxaloacetate transport protein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=OAC1 PE=1 SV=1
504,3401,P27810|KTR1_YEAST,22.55,123.11,4.777E5,4.865E5,5.08E5,4.891E5,4.426E5,4.589E5,5.133E5,4.945E5,6.191E5,6.109E5,1.00,1.02,1.06,1.02,0.93,0.96,1.07,1.04,1.30,1.28,4.821E5,4.985E5,4.507E5,5.039E5,6.184E5,1.00,1.03,0.93,1.05,1.28,13,5,5,TMT10plex,46022,Alpha-1 2 mannosyltransferase KTR1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=KTR1 PE=1 SV=1
576,557,P05626|ATPF_YEAST,42.52,123.10,3.578E5,3.865E5,3.6E5,3.551E5,4.02E5,3.93E5,3.735E5,3.833E5,1.43E6,1.447E6,1.00,1.08,1.01,0.99,1.12,1.10,1.04,1.07,4.00,4.04,3.722E5,3.575E5,3.975E5,3.784E5,1.438E6,1.00,0.96,1.07,1.02,3.86,19,4,4,TMT10plex; Deamidation (NQ),26925,ATP synthase subunit 4  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ATP4 PE=1 SV=2
641,867,P14065|GCY1_YEAST,6.06,122.92,3.745E4,5.738E4,4.339E4,6.493E4,7.501E4,7.563E4,6.52E4,7.216E4,8.816E4,9.868E4,1.00,1.53,1.16,1.73,2.00,2.02,1.74,1.93,2.35,2.64,4.741E4,5.416E4,7.532E4,6.868E4,9.342E4,1.00,1.14,1.59,1.45,1.97,10,3,2,TMT10plex; Deamidation (NQ),35079,Glycerol 2-dehydrogenase (NADP(+)) OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GCY1 PE=1 SV=1
609,1783,Q06405|ATPK_YEAST,32.56,122.83,1.272E5,1.525E5,1.559E5,1.331E5,1.549E5,1.728E5,1.659E5,1.718E5,1.134E6,1.132E6,1.00,1.20,1.23,1.05,1.22,1.36,1.30,1.35,8.91,8.90,1.399E5,1.445E5,1.666E5,1.688E5,1.133E6,1.00,1.03,1.19,1.21,8.10,21,3,3,TMT10plex,11312,ATP synthase subunit f  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ATP17 PE=1 SV=1
716,767,P27692|SPT5_YEAST,9.96,122.78,1.597E5,1.481E5,1.666E5,1.646E5,1.861E5,2.041E5,1.859E5,1.74E5,1.956E5,2.071E5,1.00,0.93,1.04,1.03,1.17,1.28,1.16,1.09,1.23,1.30,1.539E5,1.656E5,1.951E5,1.799E5,2.014E5,1.00,1.08,1.27,1.17,1.31,6,5,5,Acrylamide; TMT10plex,115650,Transcription elongation factor SPT5 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SPT5 PE=1 SV=1
627,734,P22336|RFA1_YEAST,15.65,122.76,1.876E5,1.908E5,1.922E5,1.814E5,2.212E5,2.275E5,2.127E5,2.237E5,2.579E5,2.791E5,1.00,1.02,1.02,0.97,1.18,1.21,1.13,1.19,1.37,1.49,1.892E5,1.868E5,2.244E5,2.182E5,2.685E5,1.00,0.99,1.19,1.15,1.42,9,4,4,TMT10plex,70348,Replication factor A protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RFA1 PE=1 SV=1
669,3827,P32477|GSH1_YEAST,18.24,122.56,2.29E5,2.178E5,2.328E5,2.692E5,3.099E5,3.171E5,3.051E5,3.01E5,2.495E5,2.563E5,1.00,0.95,1.02,1.18,1.35,1.38,1.33,1.31,1.09,1.12,2.234E5,2.51E5,3.135E5,3.031E5,2.529E5,1.00,1.12,1.40,1.36,1.13,5,3,3,TMT10plex,78254,Glutamate--cysteine ligase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GSH1 PE=1 SV=1
625,6106,Q12176|MAK21_YEAST,0.30,122.49,1.768E5,1.973E5,1.903E5,2.087E5,1.913E5,1.991E5,1.842E5,2.185E5,2.051E5,1.934E5,1.00,1.12,1.08,1.18,1.08,1.13,1.04,1.24,1.16,1.09,1.87E5,1.995E5,1.952E5,2.014E5,1.993E5,1.00,1.07,1.04,1.08,1.07,5,5,5,TMT10plex; Oxidation (M),116676,Ribosome biogenesis protein MAK21 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MAK21 PE=1 SV=1
595,4703,Q12377|RPN6_YEAST,15.88,122.45,2.855E5,3.088E5,3.01E5,3.16E5,3.412E5,3.401E5,3.291E5,3.474E5,6.581E5,7.168E5,1.00,1.08,1.05,1.11,1.19,1.19,1.15,1.22,2.30,2.51,2.972E5,3.085E5,3.407E5,3.383E5,6.874E5,1.00,1.04,1.15,1.14,2.31,11,4,4,TMT10plex; Deamidation (NQ),49774,26S proteasome regulatory subunit RPN6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPN6 PE=1 SV=3
756,605,P39078|TCPD_YEAST,8.02,122.37,1.416E5,1.327E5,1.39E5,1.49E5,1.519E5,1.575E5,1.569E5,1.296E5,1.637E5,1.605E5,1.00,0.94,0.98,1.05,1.07,1.11,1.11,0.92,1.16,1.13,1.371E5,1.44E5,1.547E5,1.432E5,1.621E5,1.00,1.05,1.13,1.04,1.18,9,4,4,Acrylamide; TMT10plex,57604,T-complex protein 1 subunit delta OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CCT4 PE=1 SV=2
769,2002,Q08225|DPP3_YEAST,1.85,122.23,9.051E4,9.209E4,8.811E4,9.673E4,8.973E4,9.127E4,8.325E4,1.106E5,1.236E5,1.015E5,1.00,1.02,0.97,1.07,0.99,1.01,0.92,1.22,1.37,1.12,9.341E4,9.53E4,9.293E4,9.848E4,1.126E5,1.00,1.02,0.99,1.05,1.21,7,4,4,TMT10plex,80510,Probable dipeptidyl peptidase 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YOL057W PE=1 SV=1
672,999,P07275|PUT2_YEAST,26.79,122.20,1.345E5,1.431E5,1.344E5,1.221E5,1.405E5,1.432E5,1.605E5,1.653E5,3.393E5,3.536E5,1.00,1.06,1.00,0.91,1.04,1.06,1.19,1.23,2.52,2.63,1.388E5,1.282E5,1.419E5,1.629E5,3.464E5,1.00,0.92,1.02,1.17,2.50,7,4,4,TMT10plex,64435,Delta-1-pyrroline-5-carboxylate dehydrogenase  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PUT2 PE=1 SV=2
753,1957,P07991|OAT_YEAST,26.56,121.91,1.145E5,1.162E5,1.422E5,1.308E5,1.768E5,1.77E5,1.591E5,1.839E5,1.976E5,1.657E5,1.00,1.01,1.24,1.14,1.54,1.55,1.39,1.61,1.73,1.45,1.154E5,1.365E5,1.769E5,1.715E5,1.816E5,1.00,1.18,1.53,1.49,1.57,9,3,3,TMT10plex,46086,Ornithine aminotransferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CAR2 PE=1 SV=2
674,1573,P39940|RSP5_YEAST,8.09,121.51,2.11E5,2.29E5,2.691E5,2.483E5,2.744E5,2.708E5,2.851E5,2.747E5,3.513E5,3.094E5,1.00,1.09,1.28,1.18,1.30,1.28,1.35,1.30,1.67,1.47,2.2E5,2.587E5,2.726E5,2.799E5,3.304E5,1.00,1.18,1.24,1.27,1.50,5,4,4,TMT10plex,91816,E3 ubiquitin-protein ligase RSP5 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RSP5 PE=1 SV=1
636,1735,P28272|PYRD_YEAST,23.84,121.40,4.171E5,3.907E5,3.85E5,3.872E5,2.919E5,3.145E5,3.115E5,3.149E5,3.511E5,3.636E5,1.00,0.94,0.92,0.93,0.70,0.75,0.75,0.75,0.84,0.87,4.039E5,3.861E5,3.032E5,3.132E5,3.573E5,1.00,0.96,0.75,0.78,0.88,16,4,4,TMT10plex,34801,Dihydroorotate dehydrogenase (fumarate) OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=URA1 PE=1 SV=1
493,1741,P53128|MTHR2_YEAST,7.18,121.36,2.036E5,1.888E5,2.102E5,1.899E5,1.775E5,1.613E5,1.907E5,1.79E5,1.636E5,1.694E5,1.00,0.93,1.03,0.93,0.87,0.79,0.94,0.88,0.80,0.83,1.962E5,2E5,1.694E5,1.848E5,1.665E5,1.00,1.02,0.86,0.94,0.85,12,7,7,TMT10plex,68560,Methylenetetrahydrofolate reductase 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MET13 PE=1 SV=2
682,2103,P32588|PUB1_YEAST,2.66,121.34,2.042E5,2.154E5,2.106E5,1.828E5,2.077E5,2.162E5,2.237E5,2.116E5,2.333E5,2.709E5,1.00,1.06,1.03,0.90,1.02,1.06,1.10,1.04,1.14,1.33,2.098E5,1.967E5,2.12E5,2.176E5,2.521E5,1.00,0.94,1.01,1.04,1.20,5,2,2,TMT10plex,50763,Nuclear and cytoplasmic polyadenylated RNA-binding protein PUB1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PUB1 PE=1 SV=4
778,1771,P38555|YPT31_YEAST,9.74,121.32,9.09E4,9.734E4,1.08E5,8.866E4,1.196E5,1.201E5,1.192E5,1.287E5,1.158E5,1.127E5,1.00,1.07,1.19,0.98,1.32,1.32,1.31,1.42,1.27,1.24,9.412E4,9.831E4,1.198E5,1.239E5,1.142E5,1.00,1.04,1.27,1.32,1.21,16,3,3,TMT10plex,24469,GTP-binding protein YPT31/YPT8 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YPT31 PE=1 SV=3
750,2535,P09733|TBA1_YEAST,12.73,121.06,1.369E5,1.195E5,1.352E5,1.305E5,1.402E5,1.377E5,1.336E5,1.415E5,2.202E5,2.023E5,1.00,0.87,0.99,0.95,1.02,1.01,0.98,1.03,1.61,1.48,1.282E5,1.329E5,1.39E5,1.376E5,2.113E5,1.00,1.04,1.08,1.07,1.65,6,2,2,TMT10plex,49800,Tubulin alpha-1 chain OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TUB1 PE=1 SV=2
760,892,Q12466|TCB1_YEAST,6.21,120.93,9.355E4,1.077E5,9.308E4,7.601E4,1.108E5,1.016E5,1.234E5,1.028E5,1.265E5,1.423E5,1.00,1.15,0.99,0.81,1.18,1.09,1.32,1.10,1.35,1.52,1.006E5,8.454E4,1.062E5,1.131E5,1.344E5,1.00,0.84,1.06,1.12,1.34,5,4,4,TMT10plex,133576,Tricalbin-1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TCB1 PE=1 SV=1
528,1032,P37898|AAP1_YEAST,8.71,120.91,1.244E5,1.144E5,1.196E5,1.122E5,1.293E5,1.149E5,1.323E5,1.412E5,1.392E5,1.454E5,1.00,0.92,0.96,0.90,1.04,0.92,1.06,1.14,1.12,1.17,1.194E5,1.159E5,1.221E5,1.367E5,1.423E5,1.00,0.97,1.02,1.15,1.19,4,5,3,TMT10plex; Deamidation (NQ),97663,Alanine/arginine aminopeptidase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=AAP1 PE=1 SV=2
582,593,P41811|COPB2_YEAST,13.20,120.79,3.069E5,2.931E5,3.133E5,3.012E5,3.524E5,3.88E5,3.305E5,3.747E5,3.682E5,3.634E5,1.00,0.96,1.02,0.98,1.15,1.26,1.08,1.22,1.20,1.18,3E5,3.072E5,3.702E5,3.526E5,3.658E5,1.00,1.02,1.23,1.18,1.22,7,5,5,TMT10plex,99445,Coatomer subunit beta' OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SEC27 PE=1 SV=1
804,1749,P00424|COX5A_YEAST,30.72,120.76,6.267E4,6.756E4,7.279E4,7.004E4,7.499E4,5.365E4,5.604E4,7.232E4,4.111E5,3.913E5,1.00,1.08,1.16,1.12,1.20,0.86,0.89,1.15,6.56,6.24,6.511E4,7.141E4,6.432E4,6.559E4,4.012E5,1.00,1.10,0.99,1.01,6.16,18,2,2,TMT10plex,17140,Cytochrome c oxidase subunit 5A  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=COX5A PE=1 SV=1
824,2613,P40518|ARPC5_YEAST,12.93,120.71,3.069E5,3.074E5,3.084E5,3.104E5,3.464E5,3.752E5,3.55E5,3.465E5,3.236E5,3.116E5,1.00,1.00,1.00,1.01,1.13,1.22,1.16,1.13,1.05,1.02,3.072E5,3.094E5,3.608E5,3.508E5,3.176E5,1.00,1.01,1.17,1.14,1.03,21,2,2,TMT10plex,17134,Actin-related protein 2/3 complex subunit 5 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ARC15 PE=1 SV=1
566,661,P32915|SC61A_YEAST,3.40,120.57,1.507E5,1.577E5,1.566E5,1.45E5,1.499E5,1.381E5,1.651E5,1.566E5,1.493E5,1.49E5,1.00,1.05,1.04,0.96,0.99,0.92,1.10,1.04,0.99,0.99,1.542E5,1.508E5,1.44E5,1.608E5,1.492E5,1.00,0.98,0.93,1.04,0.97,10,4,4,TMT10plex,52937,Protein transport protein SEC61 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SEC61 PE=1 SV=1
727,935,P53163|MNP1_YEAST,25.22,120.42,2.239E5,2.313E5,1.991E5,1.947E5,2.585E5,2.416E5,2.138E5,2.374E5,4.293E5,4.48E5,1.00,1.03,0.89,0.87,1.15,1.08,0.96,1.06,1.92,2.00,2.304E5,1.987E5,2.5E5,2.256E5,4.386E5,1.00,0.86,1.09,0.98,1.90,21,3,3,TMT10plex,20650,54S ribosomal protein L12  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MNP1 PE=1 SV=1
757,2721,Q12265|KPR5_YEAST,10.02,120.39,1.237E5,1.302E5,1.091E5,1.047E5,1.137E5,1.158E5,1.072E5,1.098E5,1.2E5,1.268E5,1.00,1.05,0.88,0.85,0.92,0.94,0.87,0.89,0.97,1.03,1.269E5,1.069E5,1.147E5,1.085E5,1.234E5,1.00,0.84,0.90,0.85,0.97,9,4,4,TMT10plex,53505,Ribose-phosphate pyrophosphokinase 5 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PRS5 PE=1 SV=1
668,2229,P33399|LHP1_YEAST,7.58,120.17,1.986E5,1.886E5,1.987E5,1.85E5,1.956E5,1.721E5,1.847E5,1.9E5,1.763E5,1.738E5,1.00,0.95,1.00,0.93,0.99,0.87,0.93,0.96,0.89,0.88,1.936E5,1.918E5,1.839E5,1.874E5,1.751E5,1.00,0.99,0.95,0.97,0.90,15,4,4,TMT10plex; Deamidation (NQ),32104,La protein homolog OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=LHP1 PE=1 SV=2
841,1136,Q03640|TCB3_YEAST,22.27,119.90,8.156E4,8.424E4,9.333E4,9.253E4,1.32E5,1.147E5,1.234E5,1.12E5,1.62E5,1.565E5,1.00,1.03,1.14,1.13,1.62,1.41,1.51,1.37,1.99,1.92,8.29E4,9.293E4,1.234E5,1.177E5,1.592E5,1.00,1.12,1.49,1.42,1.92,3,3,3,TMT10plex,171075,Tricalbin-3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TCB3 PE=1 SV=1
708,1807,P35176|CYPD_YEAST,11.69,119.89,1.008E5,7.664E4,9.052E4,9.51E4,1.047E5,1.043E5,1.29E5,1.238E5,1.393E5,1.1E5,1.00,0.76,0.90,0.94,1.04,1.04,1.28,1.23,1.38,1.09,9.553E4,9.281E4,1.109E5,1.264E5,1.247E5,1.00,0.97,1.16,1.32,1.31,24,3,3,TMT10plex,25327,Peptidyl-prolyl cis-trans isomerase D OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CPR5 PE=2 SV=1
