Protein Group,Protein ID,Accession,Significance,-10lgP,Intensity TMT10-126,Intensity TMT10-127N,Intensity TMT10-127C,Intensity TMT10-128N,Intensity TMT10-128C,Intensity TMT10-129N,Intensity TMT10-129C,Intensity TMT10-130N,Intensity TMT10-130C,Intensity TMT10-131,Ratio TMT10-126,Ratio TMT10-127N,Ratio TMT10-127C,Ratio TMT10-128N,Ratio TMT10-128C,Ratio TMT10-129N,Ratio TMT10-129C,Ratio TMT10-130N,Ratio TMT10-130C,Ratio TMT10-131,Intensity Group 1(TMT10-126; TMT10-127N),Intensity Group 2(TMT10-127C; TMT10-128N),Intensity Group 3(TMT10-128C; TMT10-129N),Intensity Group 4(TMT10-129C; TMT10-130N),Intensity Group 5(TMT10-130C; TMT10-131),Ratio Group 1(TMT10-126; TMT10-127N),Ratio Group 2(TMT10-127C; TMT10-128N),Ratio Group 3(TMT10-128C; TMT10-129N),Ratio Group 4(TMT10-129C; TMT10-130N),Ratio Group 5(TMT10-130C; TMT10-131),Coverage (%),#Peptides,#Unique,PTM,Avg. Mass,Description
574,723,P34160|NCBP1_YEAST,8.47,124.63,5.046E5,5.451E5,5.506E5,5.087E5,5.62E5,6.029E5,6.896E5,6.454E5,6.301E5,6.2E5,1.00,1.08,1.09,1.01,1.11,1.19,1.37,1.28,1.25,1.23,5.248E5,5.296E5,5.824E5,6.675E5,6.251E5,1.00,1.01,1.11,1.27,1.19,6,6,6,TMT10plex,100017,Nuclear cap-binding protein complex subunit 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=STO1 PE=1 SV=2
535,647,P36775|LONM_YEAST,20.02,124.62,4.63E5,4.337E5,5.422E5,5.415E5,6.632E5,6.419E5,7.859E5,7.538E5,7.973E5,7.665E5,1.00,0.94,1.17,1.17,1.43,1.39,1.70,1.63,1.72,1.66,4.483E5,5.419E5,6.526E5,7.699E5,7.819E5,1.00,1.21,1.46,1.72,1.74,4,5,5,TMT10plex,127112,Lon protease homolog  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PIM1 PE=1 SV=2
672,1894,P33338|SLA2_YEAST,12.30,124.54,2.523E5,2.359E5,2.587E5,2.701E5,2.883E5,2.877E5,3.101E5,3.436E5,3.126E5,3.19E5,1.00,0.94,1.03,1.07,1.14,1.14,1.23,1.36,1.24,1.26,2.441E5,2.644E5,2.88E5,3.269E5,3.158E5,1.00,1.08,1.18,1.34,1.29,7,5,5,TMT10plex,108911,Protein SLA2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SLA2 PE=1 SV=5
856,2341,P36148|GPT2_YEAST,25.21,124.21,1.991E5,2.074E5,2.315E5,2.329E5,2.981E5,2.891E5,3.468E5,3.243E5,3.272E5,3.218E5,1.00,1.04,1.16,1.17,1.50,1.45,1.74,1.63,1.64,1.62,2.033E5,2.322E5,2.936E5,3.356E5,3.245E5,1.00,1.14,1.44,1.65,1.60,6,3,3,TMT10plex,83645,Glycerol-3-phosphate O-acyltransferase 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GPT2 PE=1 SV=1
714,724,P53691|PPID_YEAST,17.34,123.94,6.329E5,6.429E5,5.651E5,5.953E5,6.173E5,5.932E5,7.772E5,7.987E5,7.894E5,7.399E5,1.00,1.02,0.89,0.94,0.98,0.94,1.23,1.26,1.25,1.17,6.379E5,5.802E5,6.053E5,7.879E5,7.646E5,1.00,0.91,0.95,1.24,1.20,11,4,4,TMT10plex,42072,Peptidyl-prolyl cis-trans isomerase CPR6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CPR6 PE=1 SV=1
658,754,P14843|AROF_YEAST,13.05,123.74,1.05E5,1.229E5,1.36E5,1.489E5,1.941E5,1.885E5,2.334E5,2.956E5,2.568E5,2.343E5,1.00,1.17,1.29,1.42,1.85,1.79,2.22,2.81,2.44,2.23,1.14E5,1.425E5,1.913E5,2.645E5,2.456E5,1.00,1.25,1.68,2.32,2.15,9,3,2,TMT10plex,41070,Phospho-2-dehydro-3-deoxyheptonate aldolase  phenylalanine-inhibited OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ARO3 PE=1 SV=1
539,458,Q06440|CORO_YEAST,15.31,123.59,8.007E5,7.559E5,8.005E5,8.466E5,8.654E5,8.597E5,8.856E5,9.668E5,9.201E5,9.132E5,1.00,0.94,1.00,1.06,1.08,1.07,1.11,1.21,1.15,1.14,7.783E5,8.236E5,8.65E5,9.289E5,9.189E5,1.00,1.06,1.11,1.19,1.18,7,6,6,TMT10plex,72553,Coronin-like protein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CRN1 PE=1 SV=1
603,559,P38260|FES1_YEAST,12.79,122.75,3.599E5,3.69E5,3.862E5,3.613E5,4.293E5,4.597E5,4.487E5,5.004E5,4.966E5,4.664E5,1.00,1.03,1.07,1.00,1.19,1.28,1.25,1.39,1.38,1.30,3.645E5,3.737E5,4.445E5,4.745E5,4.815E5,1.00,1.03,1.22,1.30,1.32,20,4,4,TMT10plex; Oxidation (M),32604,Hsp70 nucleotide exchange factor FES1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=FES1 PE=1 SV=1
541,590,Q12154|GET3_YEAST,27.96,122.49,1.346E6,1.364E6,1.54E6,1.546E6,1.834E6,1.7E6,1.749E6,1.668E6,1.709E6,1.705E6,1.00,1.01,1.14,1.15,1.36,1.26,1.30,1.24,1.27,1.27,1.355E6,1.543E6,1.767E6,1.709E6,1.707E6,1.00,1.14,1.30,1.26,1.26,11,4,4,TMT10plex,39354,ATPase GET3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GET3 PE=1 SV=1
525,4703,Q12377|RPN6_YEAST,19.47,122.14,5.72E5,5.429E5,5.964E5,5.78E5,7.312E5,7.35E5,8.555E5,8.885E5,9.323E5,9.658E5,1.00,0.95,1.04,1.01,1.28,1.29,1.50,1.55,1.63,1.69,5.574E5,5.872E5,7.331E5,8.72E5,9.491E5,1.00,1.05,1.32,1.56,1.70,9,4,4,TMT10plex,49774,26S proteasome regulatory subunit RPN6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPN6 PE=1 SV=3
642,3736,Q06892|POS5_YEAST,15.67,121.98,3.2E5,3.336E5,3.174E5,3.441E5,3.697E5,4.062E5,3.997E5,4.435E5,4.464E5,4.459E5,1.00,1.04,0.99,1.08,1.16,1.27,1.25,1.39,1.40,1.39,3.268E5,3.308E5,3.88E5,4.216E5,4.462E5,1.00,1.01,1.19,1.29,1.37,11,4,4,TMT10plex,46247,NADH kinase POS5  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=POS5 PE=1 SV=2
640,603,P06738|PHSG_YEAST,14.76,121.97,2.074E5,2.287E5,4.372E5,4.332E5,4.365E5,4.822E5,3.924E5,4.166E5,3.782E5,4.048E5,1.00,1.10,2.11,2.09,2.10,2.32,1.89,2.01,1.82,1.95,2.18E5,4.352E5,4.594E5,4.045E5,3.915E5,1.00,2.00,2.11,1.86,1.80,6,4,4,TMT10plex; Deamidation (NQ),103275,Glycogen phosphorylase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GPH1 PE=1 SV=4
641,2721,Q12265|KPR5_YEAST,17.53,121.88,3.47E5,3.446E5,3.223E5,3.24E5,3.48E5,3.352E5,3.858E5,3.578E5,3.585E5,3.708E5,1.00,0.99,0.93,0.93,1.00,0.97,1.11,1.03,1.03,1.07,3.458E5,3.232E5,3.416E5,3.718E5,3.646E5,1.00,0.93,0.99,1.08,1.05,9,4,4,TMT10plex,53505,Ribose-phosphate pyrophosphokinase 5 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PRS5 PE=1 SV=1
832,1924,Q12029|FSF1_YEAST,15.54,121.86,2.677E5,2.644E5,3.03E5,2.664E5,2.955E5,3.195E5,2.997E5,2.942E5,2.957E5,2.955E5,1.00,0.99,1.13,0.99,1.10,1.19,1.12,1.10,1.10,1.10,2.661E5,2.847E5,3.075E5,2.97E5,2.956E5,1.00,1.07,1.16,1.12,1.11,12,4,4,TMT10plex,35414,Sideroflexin FSF1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=FSF1 PE=1 SV=1
495,587,Q01939|PRS8_YEAST,15.30,121.83,1.223E5,1.278E5,1.491E5,1.428E5,1.559E5,1.807E5,2.112E5,1.946E5,1.793E5,1.956E5,1.00,1.04,1.22,1.17,1.27,1.48,1.73,1.59,1.47,1.60,1.25E5,1.459E5,1.683E5,2.029E5,1.874E5,1.00,1.17,1.35,1.62,1.50,7,3,2,TMT10plex,45272,26S proteasome regulatory subunit 8 homolog OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPT6 PE=1 SV=4
490,1783,Q06405|ATPK_YEAST,39.96,121.32,5.909E5,5.95E5,7.61E5,7.186E5,1.174E6,1.195E6,1.757E6,1.717E6,1.856E6,1.828E6,1.00,1.01,1.29,1.22,1.99,2.02,2.97,2.91,3.14,3.09,5.93E5,7.398E5,1.185E6,1.737E6,1.842E6,1.00,1.25,2.00,2.93,3.11,21,3,3,TMT10plex,11312,ATP synthase subunit f  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ATP17 PE=1 SV=1
989,27420,P39515|TIM17_YEAST,11.11,121.30,3.128E4,3.513E4,4.754E4,4.352E4,3.978E4,5.988E4,3.914E4,3.786E4,5.117E4,5.553E4,1.00,1.12,1.52,1.39,1.27,1.91,1.25,1.21,1.64,1.78,3.802E4,4.553E4,4.983E4,3.85E4,5.335E4,1.00,1.20,1.31,1.01,1.40,28,3,3,Acrylamide; TMT10plex,16584,Mitochondrial import inner membrane translocase subunit TIM17 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TIM17 PE=1 SV=1
469,957,P40053|AIM9_YEAST,19.85,121.27,6.756E5,7.135E5,8.454E5,8.022E5,9.572E5,9.933E5,1.164E6,1.129E6,1.16E6,1.235E6,1.00,1.06,1.25,1.19,1.42,1.47,1.72,1.67,1.72,1.83,6.945E5,8.238E5,9.752E5,1.147E6,1.197E6,1.00,1.19,1.40,1.65,1.72,9,6,6,TMT10plex; Oxidation (M),72414,Altered inheritance of mitochondria protein 9  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=AIM9 PE=1 SV=1
616,1393,P38071|ETR1_YEAST,16.93,121.09,3.241E5,3.56E5,3.812E5,4.169E5,4.729E5,5.272E5,6.57E5,6.543E5,6.45E5,6.549E5,1.00,1.10,1.18,1.29,1.46,1.63,2.03,2.02,1.99,2.02,3.4E5,3.99E5,5.001E5,6.556E5,6.499E5,1.00,1.17,1.47,1.93,1.91,17,5,5,TMT10plex,42067,Enoyl-[acyl-carrier-protein] reductase  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ETR1 PE=1 SV=3
629,7367,P36139|PET10_YEAST,24.57,120.83,2.113E5,2.151E5,3.167E5,3.03E5,2.734E5,2.818E5,3.243E5,3.317E5,3.15E5,3.159E5,1.00,1.02,1.50,1.43,1.29,1.33,1.54,1.57,1.49,1.50,2.132E5,3.098E5,2.776E5,3.28E5,3.155E5,1.00,1.45,1.30,1.54,1.48,13,3,3,TMT10plex,31246,Protein PET10 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PET10 PE=1 SV=3
730,3027,P32337|IMB3_YEAST,8.31,120.59,7.015E4,7.358E4,7.957E4,7.146E4,8.678E4,8.34E4,9.419E4,8.183E4,8.833E4,1.104E5,1.00,1.05,1.13,1.02,1.24,1.19,1.34,1.17,1.26,1.57,7.403E4,7.551E4,8.509E4,8.801E4,1.017E5,1.00,1.02,1.15,1.19,1.37,6,4,4,TMT10plex,121030,Importin subunit beta-3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PSE1 PE=1 SV=2
499,1461,P40413|TCPE_YEAST,3.65,120.32,8.42E5,9.356E5,8.962E5,8.65E5,8.648E5,8.934E5,9.378E5,9.133E5,9.092E5,9.221E5,1.00,1.11,1.06,1.03,1.03,1.06,1.11,1.08,1.08,1.10,8.888E5,8.806E5,8.791E5,9.256E5,9.156E5,1.00,0.99,0.99,1.04,1.03,13,8,8,Acrylamide; TMT10plex,61914,T-complex protein 1 subunit epsilon OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CCT5 PE=1 SV=3
674,7811,P46151|MTHR1_YEAST,17.22,120.32,2.204E5,2.096E5,2.407E5,2.297E5,2.547E5,2.899E5,3.042E5,2.894E5,3.041E5,3.111E5,1.00,0.95,1.09,1.04,1.16,1.32,1.38,1.31,1.38,1.41,2.15E5,2.352E5,2.723E5,2.968E5,3.076E5,1.00,1.09,1.27,1.38,1.43,8,5,5,TMT10plex,73942,Methylenetetrahydrofolate reductase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MET12 PE=1 SV=2
735,935,P53163|MNP1_YEAST,26.23,120.26,2.882E5,2.889E5,3.629E5,3.928E5,5.055E5,4.898E5,5.155E5,5.36E5,5.274E5,5.089E5,1.00,1.00,1.26,1.36,1.75,1.70,1.79,1.86,1.83,1.77,2.886E5,3.779E5,4.977E5,5.257E5,5.182E5,1.00,1.31,1.72,1.82,1.80,21,3,3,TMT10plex,20650,54S ribosomal protein L12  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MNP1 PE=1 SV=1
644,1720,P36136|SHB17_YEAST,13.37,120.04,3.965E5,3.695E5,4.945E5,4.481E5,5.056E5,5.709E5,5.06E5,5.483E5,5.793E5,5.648E5,1.00,0.93,1.25,1.13,1.27,1.44,1.28,1.38,1.46,1.42,3.83E5,4.713E5,5.382E5,5.271E5,5.721E5,1.00,1.23,1.41,1.38,1.49,17,4,4,TMT10plex,31022,Sedoheptulose 1 7-bisphosphatase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SHB17 PE=1 SV=1
370,1699,P05318|RLA1_YEAST,21.11,120.03,2.414E6,2.642E6,2.184E6,2.244E6,2.416E6,2.469E6,1.945E6,1.957E6,1.869E6,1.869E6,1.00,1.09,0.90,0.93,1.00,1.02,0.81,0.81,0.77,0.77,2.531E6,2.221E6,2.445E6,1.956E6,1.872E6,1.00,0.88,0.97,0.77,0.74,28,2,2,TMT10plex; Deamidation (NQ),10908,60S acidic ribosomal protein P1-alpha OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPP1A PE=1 SV=4
731,2627,P27614|CBPS_YEAST,16.88,119.87,4.945E5,5.407E5,5.1E5,5.533E5,6.263E5,6.407E5,7.335E5,7.239E5,7.768E5,8.076E5,1.00,1.09,1.03,1.12,1.27,1.30,1.48,1.46,1.57,1.63,5.176E5,5.317E5,6.335E5,7.287E5,7.922E5,1.00,1.03,1.22,1.41,1.53,6,4,4,Acrylamide; TMT10plex,64597,Carboxypeptidase S OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CPS1 PE=1 SV=2
742,691,Q01560|NOP3_YEAST,4.64,119.66,3.637E5,3.831E5,3.583E5,3.707E5,3.501E5,3.857E5,3.864E5,4.179E5,4.091E5,3.91E5,1.00,1.05,0.99,1.02,0.96,1.06,1.06,1.15,1.12,1.07,3.734E5,3.645E5,3.679E5,4.022E5,4.001E5,1.00,0.98,0.99,1.08,1.07,9,3,3,TMT10plex; Deamidation (NQ),45407,Nucleolar protein 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NPL3 PE=1 SV=1
657,765,P38795|NADE_YEAST,5.77,119.63,2.859E5,2.538E5,3.071E5,2.994E5,3.613E5,3.091E5,3.472E5,3.874E5,3.391E5,4.008E5,1.00,0.89,1.07,1.05,1.26,1.08,1.21,1.35,1.19,1.40,2.699E5,3.032E5,3.352E5,3.673E5,3.7E5,1.00,1.12,1.24,1.36,1.37,5,3,3,TMT10plex,80686,Glutamine-dependent NAD(+) synthetase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=QNS1 PE=1 SV=1
763,5269,P39744|NOC2_YEAST,8.33,119.45,2.199E5,2.156E5,1.978E5,2.064E5,2.141E5,2.112E5,2.393E5,2.538E5,2.541E5,2.258E5,1.00,0.98,0.90,0.94,0.97,0.96,1.09,1.15,1.16,1.03,2.177E5,2.021E5,2.127E5,2.466E5,2.399E5,1.00,0.93,0.98,1.13,1.10,6,4,4,TMT10plex,81601,Nucleolar complex protein 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NOC2 PE=1 SV=2
533,869,P39077|TCPG_YEAST,15.95,119.44,4.674E5,4.75E5,4.583E5,4.614E5,4.404E5,4.307E5,4.383E5,4.632E5,4.196E5,4.247E5,1.00,1.02,0.98,0.99,0.94,0.92,0.94,0.99,0.90,0.91,4.712E5,4.599E5,4.355E5,4.507E5,4.221E5,1.00,0.98,0.92,0.96,0.90,13,6,6,TMT10plex,58814,T-complex protein 1 subunit gamma OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CCT3 PE=1 SV=2
509,5126,Q02046|MTD1_YEAST,5.98,119.36,5.044E5,4.629E5,4.793E5,4.953E5,4.847E5,4.935E5,5.013E5,5.727E5,5.067E5,5.094E5,1.00,0.92,0.95,0.98,0.96,0.98,0.99,1.14,1.00,1.01,4.836E5,4.873E5,4.891E5,5.37E5,5.081E5,1.00,1.01,1.01,1.11,1.05,21,5,5,TMT10plex; Oxidation (M); Deamidation (NQ),36240,Methylenetetrahydrofolate dehydrogenase [NAD(+)] OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MTD1 PE=1 SV=1
536,658,P00899|TRPE_YEAST,4.47,119.32,8.241E5,9.305E5,8.3E5,7.832E5,8.027E5,8.438E5,7.706E5,7.578E5,7.493E5,8.505E5,1.00,1.13,1.01,0.95,0.97,1.02,0.94,0.92,0.91,1.03,8.773E5,8.066E5,8.233E5,7.642E5,7.999E5,1.00,0.92,0.94,0.87,0.91,11,5,5,TMT10plex,56768,Anthranilate synthase component 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TRP2 PE=1 SV=4
727,699,P12612|TCPA_YEAST,9.86,118.87,2.563E5,2.752E5,2.742E5,2.944E5,2.913E5,2.83E5,2.94E5,2.994E5,3.207E5,3.31E5,1.00,1.07,1.07,1.15,1.14,1.10,1.15,1.17,1.25,1.29,2.658E5,2.843E5,2.872E5,2.967E5,3.259E5,1.00,1.07,1.08,1.12,1.23,11,5,5,Acrylamide; TMT10plex,60481,T-complex protein 1 subunit alpha OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TCP1 PE=1 SV=2
712,1723,P53295|RBG2_YEAST,14.78,118.57,2.795E5,2.752E5,2.765E5,2.869E5,2.699E5,2.978E5,3.524E5,3.402E5,3.393E5,3.682E5,1.00,0.98,0.99,1.03,0.97,1.07,1.26,1.22,1.21,1.32,2.773E5,2.817E5,2.838E5,3.463E5,3.537E5,1.00,1.02,1.02,1.25,1.28,15,4,4,TMT10plex,41006,Ribosome-interacting GTPase 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RBG2 PE=1 SV=1
366,1706,P0CT04|IPB2_YEAST,37.24,118.16,1.829E6,1.867E6,2.864E6,3.081E6,4.833E6,4.962E6,6.977E6,6.734E6,7.474E6,7.291E6,1.00,1.02,1.57,1.68,2.64,2.71,3.81,3.68,4.09,3.99,1.848E6,2.972E6,4.898E6,6.855E6,7.383E6,1.00,1.61,2.65,3.71,4.00,25,5,5,TMT10plex,8590,Protease B inhibitor 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PBI2 PE=1 SV=1
733,7049,P40364|MPM1_YEAST,32.46,118.03,7.972E4,7.868E4,1.065E5,1.27E5,2.278E5,2.341E5,2.84E5,2.656E5,3.262E5,3.499E5,1.00,0.99,1.34,1.59,2.86,2.94,3.56,3.33,4.09,4.39,7.92E4,1.168E5,2.309E5,2.748E5,3.38E5,1.00,1.47,2.92,3.47,4.27,20,3,3,TMT10plex,28470,Mitochondrial peculiar membrane protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MPM1 PE=1 SV=1
775,1059,P30619|SEC1_YEAST,12.77,117.67,6.936E4,7.082E4,7.335E4,7.849E4,8.637E4,1.058E5,9.296E4,1.057E5,1.117E5,1.247E5,1.00,1.02,1.06,1.13,1.25,1.53,1.34,1.52,1.61,1.80,7.009E4,7.592E4,9.608E4,9.934E4,1.182E5,1.00,1.08,1.37,1.42,1.69,8,4,4,TMT10plex,83480,Protein transport protein SEC1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SEC1 PE=1 SV=1
518,638,P05749|RL22A_YEAST,30.99,117.41,5.99E6,5.695E6,4.398E6,4.35E6,3.397E6,3.506E6,2.93E6,3.039E6,2.754E6,2.763E6,1.00,0.95,0.73,0.73,0.57,0.59,0.49,0.51,0.46,0.46,5.843E6,4.374E6,3.451E6,2.985E6,2.758E6,1.00,0.75,0.59,0.51,0.47,47,3,3,TMT10plex; Deamidation (NQ),13693,60S ribosomal protein L22-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL22A PE=1 SV=3
647,7355,P53875|RM19_YEAST,28.24,117.05,3.003E5,2.928E5,3.225E5,3.778E5,4.76E5,4.623E5,5.811E5,5.924E5,5.663E5,5.36E5,1.00,0.98,1.07,1.26,1.59,1.54,1.94,1.97,1.89,1.79,2.965E5,3.502E5,4.692E5,5.868E5,5.512E5,1.00,1.18,1.58,1.98,1.86,32,3,3,TMT10plex,16670,54S ribosomal protein L19  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MRPL19 PE=1 SV=1
923,5355,P40075|SCS2_YEAST,9.10,116.78,8.678E4,1.015E5,9.61E4,8.338E4,1.002E5,1.104E5,1.259E5,1.314E5,1.309E5,1.178E5,1.00,1.17,1.11,0.96,1.15,1.27,1.45,1.51,1.51,1.36,9.415E4,8.974E4,1.053E5,1.287E5,1.243E5,1.00,0.95,1.12,1.37,1.32,18,3,3,TMT10plex,26926,Vesicle-associated membrane protein-associated protein SCS2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SCS2 PE=1 SV=3
776,665,P39079|TCPZ_YEAST,3.63,116.63,3.823E5,4.079E5,3.78E5,4.033E5,4.113E5,4.271E5,4.317E5,4.693E5,4.296E5,4.091E5,1.00,1.07,0.99,1.05,1.08,1.12,1.13,1.23,1.12,1.07,3.951E5,3.907E5,4.192E5,4.505E5,4.194E5,1.00,0.99,1.06,1.14,1.06,9,4,4,TMT10plex,59924,T-complex protein 1 subunit zeta OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CCT6 PE=1 SV=1
595,4296,Q01163|RT23_YEAST,13.53,116.52,5.288E5,5.651E5,7.044E5,6.764E5,7.555E5,7.596E5,8.741E5,8.361E5,8.569E5,8.157E5,1.00,1.07,1.33,1.28,1.43,1.44,1.65,1.58,1.62,1.54,5.469E5,6.904E5,7.576E5,8.551E5,8.363E5,1.00,1.26,1.39,1.56,1.53,8,4,4,TMT10plex,50867,37S ribosomal protein S23  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RSM23 PE=1 SV=3
462,1695,P28707|SBA1_YEAST,23.39,116.21,2.11E6,1.987E6,2.466E6,2.416E6,2.899E6,2.835E6,3.185E6,3.212E6,3.303E6,3.367E6,1.00,0.94,1.17,1.14,1.37,1.34,1.51,1.52,1.57,1.60,2.048E6,2.441E6,2.867E6,3.198E6,3.335E6,1.00,1.19,1.40,1.56,1.63,13,3,3,TMT10plex; Deamidation (NQ),24082,Co-chaperone protein SBA1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SBA1 PE=1 SV=3
708,248,P16603|NCPR_YEAST,9.52,116.21,2.243E5,2.112E5,2.583E5,2.333E5,2.552E5,2.816E5,3.105E5,2.729E5,2.699E5,2.818E5,1.00,0.94,1.15,1.04,1.14,1.26,1.38,1.22,1.20,1.26,2.178E5,2.458E5,2.684E5,2.917E5,2.758E5,1.00,1.13,1.23,1.34,1.27,9,4,4,TMT10plex,76772,NADPH--cytochrome P450 reductase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NCP1 PE=1 SV=3
579,661,P32915|SC61A_YEAST,3.94,116.13,3.084E5,3.38E5,2.831E5,2.588E5,2.664E5,3.024E5,3.094E5,3.122E5,3.082E5,2.774E5,1.00,1.10,0.92,0.84,0.86,0.98,1.00,1.01,1.00,0.90,3.232E5,2.71E5,2.844E5,3.108E5,2.928E5,1.00,0.84,0.88,0.96,0.91,9,3,3,TMT10plex,52937,Protein transport protein SEC61 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SEC61 PE=1 SV=1
622,1711,Q06177|TMA10_YEAST,18.58,115.79,3.046E5,3.164E5,4.268E5,4.598E5,4.375E5,4.101E5,4.796E5,5.3E5,4.672E5,4.729E5,1.00,1.04,1.40,1.51,1.44,1.35,1.57,1.74,1.53,1.55,3.105E5,4.433E5,4.238E5,5.048E5,4.7E5,1.00,1.43,1.36,1.63,1.51,62,5,5,TMT10plex,9834,Translation machinery-associated protein 10 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TMA10 PE=1 SV=3
602,1679,P38737|ECM29_YEAST,27.56,115.78,1.124E6,1.117E6,9.827E5,9.19E5,7.624E5,8.058E5,7.102E5,7.26E5,6.31E5,6.483E5,1.00,0.99,0.87,0.82,0.68,0.72,0.63,0.65,0.56,0.58,1.121E6,9.509E5,7.841E5,7.181E5,6.396E5,1.00,0.85,0.70,0.64,0.57,3,5,5,TMT10plex,210430,Proteasome component ECM29 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ECM29 PE=1 SV=1
677,932,P53199|ERG26_YEAST,2.69,115.64,2.837E5,3.363E5,3.376E5,3.018E5,3.329E5,3.78E5,3.681E5,3.503E5,3.544E5,3.763E5,1.00,1.19,1.19,1.06,1.17,1.33,1.30,1.23,1.25,1.33,3.1E5,3.197E5,3.555E5,3.592E5,3.654E5,1.00,1.03,1.15,1.16,1.18,23,4,4,TMT10plex,38706,Sterol-4-alpha-carboxylate 3-dehydrogenase  decarboxylating OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ERG26 PE=1 SV=1
831,1341,Q03940|RUVB1_YEAST,4.11,115.51,4.87E5,4.466E5,4.515E5,4.904E5,4.966E5,4.771E5,5.084E5,5.071E5,5.422E5,5.158E5,1.00,0.92,0.93,1.01,1.02,0.98,1.04,1.04,1.11,1.06,4.668E5,4.71E5,4.869E5,5.077E5,5.29E5,1.00,1.01,1.04,1.09,1.13,9,4,4,TMT10plex,50453,RuvB-like protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RVB1 PE=1 SV=1
