Protein Group,Protein ID,Accession,Significance,-10lgP,Intensity TMT10-126,Intensity TMT10-127N,Intensity TMT10-127C,Intensity TMT10-128N,Intensity TMT10-128C,Intensity TMT10-129N,Intensity TMT10-130C,Intensity TMT10-131,Ratio TMT10-126,Ratio TMT10-127N,Ratio TMT10-127C,Ratio TMT10-128N,Ratio TMT10-128C,Ratio TMT10-129N,Ratio TMT10-130C,Ratio TMT10-131,Intensity Group 1(TMT10-126; TMT10-127N),Intensity Group 2(TMT10-127C; TMT10-128N),Intensity Group 3(TMT10-128C; TMT10-129N),Intensity Group 4(TMT10-130C; TMT10-131),Ratio Group 1(TMT10-126; TMT10-127N),Ratio Group 2(TMT10-127C; TMT10-128N),Ratio Group 3(TMT10-128C; TMT10-129N),Ratio Group 4(TMT10-130C; TMT10-131),Coverage (%),#Peptides,#Unique,PTM,Avg. Mass,Description
659,7377,Q05029|BCH1_YEAST,10.83,117.42,2.748E5,2.616E5,3.359E5,3.838E5,3.375E5,3.198E5,3.36E5,3.707E5,1.00,0.95,1.22,1.40,1.23,1.16,1.22,1.35,2.682E5,3.599E5,3.287E5,3.533E5,1.00,1.34,1.23,1.32,8,5,5,Acrylamide; TMT10plex,82049,Protein BCH1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=BCH1 PE=1 SV=1
851,2913,Q08822|ETFD_YEAST,12.80,117.35,1.741E5,1.814E5,2.168E5,2.066E5,2.122E5,2.168E5,2.878E5,3.411E5,1.00,1.04,1.25,1.19,1.22,1.25,1.65,1.96,1.777E5,2.117E5,2.145E5,3.145E5,1.00,1.19,1.21,1.77,8,3,3,TMT10plex; Oxidation (M),69634,Probable electron transfer flavoprotein-ubiquinone oxidoreductase  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CIR2 PE=1 SV=1
625,632,P41058|RS29B_YEAST,28.73,117.06,2.978E5,2.94E5,5.828E5,5.321E5,4.732E5,4.773E5,4.242E5,4.38E5,1.00,0.99,1.96,1.79,1.59,1.60,1.42,1.47,2.959E5,5.574E5,4.753E5,4.311E5,1.00,1.88,1.61,1.46,50,4,3,Acrylamide; TMT10plex,6728,40S ribosomal protein S29-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS29B PE=1 SV=3
586,588,Q04697|GSF2_YEAST,15.81,116.88,1.013E6,9.45E5,1.454E6,1.386E6,1.257E6,1.292E6,1.623E6,1.714E6,1.00,0.93,1.44,1.37,1.24,1.28,1.60,1.69,9.79E5,1.42E6,1.275E6,1.668E6,1.00,1.45,1.30,1.70,14,5,5,TMT10plex; Deamidation (NQ),45870,Glucose-signaling factor 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GSF2 PE=1 SV=1
700,546,P15873|PCNA_YEAST,13.66,116.86,4.841E5,4.603E5,6.523E5,6.247E5,5.903E5,6.138E5,5.587E5,6.071E5,1.00,0.95,1.35,1.29,1.22,1.27,1.15,1.25,4.722E5,6.385E5,6.02E5,5.829E5,1.00,1.35,1.27,1.23,13,3,3,TMT10plex,28916,Proliferating cell nuclear antigen OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=POL30 PE=1 SV=1
862,5355,P40075|SCS2_YEAST,8.51,116.76,9.162E4,8.032E4,1.129E5,1.093E5,9.969E4,1.033E5,1.171E5,1.097E5,1.00,0.88,1.23,1.19,1.09,1.13,1.28,1.20,8.597E4,1.111E5,1.015E5,1.134E5,1.00,1.29,1.18,1.32,22,3,3,TMT10plex; Deamidation (NQ),26926,Vesicle-associated membrane protein-associated protein SCS2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SCS2 PE=1 SV=3
544,1520,P41057|RS29A_YEAST,23.68,116.74,2.397E5,2.251E5,4.391E5,4.45E5,3.77E5,3.984E5,1.958E5,2.039E5,1.00,0.94,1.83,1.86,1.57,1.66,0.82,0.85,2.324E5,4.421E5,3.877E5,1.998E5,1.00,1.90,1.67,0.86,46,4,3,Acrylamide; TMT10plex,6661,40S ribosomal protein S29-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS29A PE=1 SV=3
951,27420,P39515|TIM17_YEAST,9.01,116.39,3.861E4,3.217E4,3.607E4,3.583E4,4.569E4,4.945E4,3.732E4,4.694E4,1.00,0.83,0.93,0.93,1.18,1.28,0.97,1.22,3.539E4,3.595E4,4.757E4,4.213E4,1.00,1.02,1.34,1.19,28,3,3,Acrylamide; TMT10plex,16584,Mitochondrial import inner membrane translocase subunit TIM17 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TIM17 PE=1 SV=1
465,1721,Q01662|MAP1_YEAST,16.30,116.26,4.859E5,4.632E5,6.368E5,6.84E5,5.972E5,6.098E5,4.626E5,4.809E5,1.00,0.95,1.31,1.41,1.23,1.26,0.95,0.99,4.745E5,6.604E5,6.035E5,4.717E5,1.00,1.39,1.27,0.99,10,4,4,Acrylamide; TMT10plex,43373,Methionine aminopeptidase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MAP1 PE=1 SV=2
860,1910,P16451|ODPX_YEAST,17.61,116.22,2.87E5,2.806E5,3.362E5,2.974E5,3.157E5,3.181E5,4.7E5,4.509E5,1.00,0.98,1.17,1.04,1.10,1.11,1.64,1.57,2.838E5,3.168E5,3.169E5,4.604E5,1.00,1.12,1.12,1.62,9,3,3,TMT10plex,45362,Pyruvate dehydrogenase complex protein X component  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PDX1 PE=1 SV=1
617,1692,P40159|YNU8_YEAST,18.99,116.08,4.149E5,3.677E5,4.729E5,4.761E5,4.658E5,4.76E5,8.789E5,9.248E5,1.00,0.89,1.14,1.15,1.12,1.15,2.12,2.23,3.913E5,4.745E5,4.709E5,9.019E5,1.00,1.21,1.20,2.30,17,2,2,TMT10plex,20151,Uncharacterized protein YNL208W OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YNL208W PE=1 SV=2
513,401,P38264|PHO88_YEAST,12.34,116.01,1.168E6,1.031E6,1.499E6,1.484E6,1.354E6,1.312E6,9.144E5,1.037E6,1.00,0.88,1.28,1.27,1.16,1.12,0.78,0.89,1.099E6,1.492E6,1.333E6,9.756E5,1.00,1.36,1.21,0.89,26,4,4,TMT10plex; Oxidation (M),21137,SRP-independent targeting protein 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PHO88 PE=1 SV=1
489,2709,P53914|NAT10_YEAST,12.32,115.90,5.712E5,5.456E5,7.144E5,7.072E5,6.809E5,6.331E5,7.029E5,6.729E5,1.00,0.96,1.25,1.24,1.19,1.11,1.23,1.18,5.584E5,7.108E5,6.57E5,6.879E5,1.00,1.27,1.18,1.23,5,5,5,TMT10plex,119347,RNA cytidine acetyltransferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=KRE33 PE=1 SV=1
491,1735,P28272|PYRD_YEAST,15.41,115.76,4.964E5,4.589E5,8.186E5,8.316E5,6.895E5,7.255E5,6.106E5,6.717E5,1.00,0.92,1.65,1.68,1.39,1.46,1.23,1.35,4.802E5,8.251E5,7.123E5,6.411E5,1.00,1.72,1.48,1.34,22,5,5,TMT10plex; Oxidation (M); Deamidation (NQ),34801,Dihydroorotate dehydrogenase (fumarate) OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=URA1 PE=1 SV=1
683,7408,Q04225|RRB1_YEAST,10.20,115.47,1.963E5,1.894E5,2.197E5,2.249E5,2.122E5,2.094E5,2.167E5,2.104E5,1.00,0.96,1.12,1.15,1.08,1.07,1.10,1.07,1.929E5,2.223E5,2.108E5,2.135E5,1.00,1.15,1.09,1.11,13,4,4,TMT10plex,57261,Ribosome assembly protein RRB1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RRB1 PE=1 SV=1
655,765,P38795|NADE_YEAST,13.59,115.47,1.633E5,1.608E5,2.511E5,2.201E5,2.217E5,2.085E5,2.424E5,2.735E5,1.00,0.98,1.54,1.35,1.36,1.28,1.48,1.67,1.621E5,2.356E5,2.151E5,2.58E5,1.00,1.45,1.33,1.59,4,3,3,TMT10plex,80686,Glutamine-dependent NAD(+) synthetase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=QNS1 PE=1 SV=1
607,509,P33297|PRS6A_YEAST,26.79,115.42,2.62E5,2.578E5,4.665E5,4.916E5,4.317E5,4.188E5,3.986E5,3.917E5,1.00,0.98,1.78,1.88,1.65,1.60,1.52,1.49,2.599E5,4.791E5,4.253E5,3.952E5,1.00,1.84,1.64,1.52,13,6,6,Acrylamide; TMT10plex,48256,26S proteasome regulatory subunit 6A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPT5 PE=1 SV=3
995,1361,P38149|DUG2_YEAST,17.33,115.36,8.777E4,9.064E4,1.263E5,1.225E5,1.075E5,1.172E5,1.482E5,1.287E5,1.00,1.03,1.44,1.40,1.22,1.34,1.69,1.47,8.921E4,1.244E5,1.123E5,1.384E5,1.00,1.39,1.26,1.55,3,2,2,TMT10plex,98071,Probable di- and tripeptidase DUG2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DUG2 PE=1 SV=1
553,569,P40893|REE1_YEAST,20.25,114.87,4.374E5,4.233E5,5.995E5,5.183E5,5.028E5,5.093E5,9.13E5,9.589E5,1.00,0.97,1.37,1.18,1.15,1.16,2.09,2.19,4.303E5,5.589E5,5.061E5,9.359E5,1.00,1.30,1.18,2.18,18,3,3,TMT10plex; Deamidation (NQ),21967,Regulation of enolase protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=REE1 PE=1 SV=1
587,371,Q06151|DCPS_YEAST,15.93,114.87,5.325E5,5.191E5,6.021E5,5.794E5,5.905E5,5.663E5,8.087E5,8.687E5,1.00,0.97,1.13,1.09,1.11,1.06,1.52,1.63,5.258E5,5.908E5,5.784E5,8.387E5,1.00,1.12,1.10,1.59,15,4,4,TMT10plex,40770,m7GpppX diphosphatase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DCS1 PE=1 SV=1
816,2591,P40513|MAM33_YEAST,20.30,114.69,1.983E5,1.674E5,2.572E5,2.542E5,2.353E5,2.118E5,4.091E5,4.225E5,1.00,0.84,1.30,1.28,1.19,1.07,2.06,2.13,1.828E5,2.557E5,2.236E5,4.158E5,1.00,1.40,1.22,2.27,13,3,3,TMT10plex,30132,Mitochondrial acidic protein MAM33 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MAM33 PE=1 SV=1
689,2606,Q06697|CDC73_YEAST,14.99,114.64,4.414E5,4.303E5,5.557E5,5.406E5,5.063E5,5.116E5,5.489E5,6.223E5,1.00,0.97,1.26,1.22,1.15,1.16,1.24,1.41,4.358E5,5.482E5,5.089E5,5.856E5,1.00,1.26,1.17,1.34,12,4,4,TMT10plex,44456,Cell division control protein 73 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CDC73 PE=1 SV=1
834,9041,P53131|PRP43_YEAST,8.02,114.54,1.121E5,9.833E4,1.354E5,1.525E5,1.29E5,1.406E5,1.53E5,1.754E5,1.00,0.88,1.21,1.36,1.15,1.25,1.37,1.57,1.052E5,1.439E5,1.348E5,1.642E5,1.00,1.37,1.28,1.56,5,3,3,TMT10plex,87562,Pre-mRNA-splicing factor ATP-dependent RNA helicase PRP43 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PRP43 PE=1 SV=1
672,1228,P38137|FAT2_YEAST,13.43,114.47,2.058E5,1.883E5,2.663E5,2.363E5,2.45E5,2.465E5,5.452E5,6.264E5,1.00,0.92,1.29,1.15,1.19,1.20,2.65,3.04,1.971E5,2.513E5,2.458E5,5.858E5,1.00,1.28,1.25,2.97,5,3,3,TMT10plex,60489,Oxalate--CoA ligase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PCS60 PE=1 SV=1
508,1783,Q06405|ATPK_YEAST,36.50,114.46,3.449E5,2.822E5,4.208E5,4.259E5,4.117E5,4.146E5,1.339E6,1.319E6,1.00,0.82,1.22,1.23,1.19,1.20,3.88,3.82,3.136E5,4.233E5,4.132E5,1.329E6,1.00,1.35,1.32,4.24,21,3,3,TMT10plex,11312,ATP synthase subunit f  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ATP17 PE=1 SV=1
781,6106,Q12176|MAK21_YEAST,3.98,114.30,2.382E5,2.055E5,3.041E5,2.738E5,2.527E5,2.512E5,2.438E5,2.577E5,1.00,0.86,1.28,1.15,1.06,1.05,1.02,1.08,2.219E5,2.889E5,2.52E5,2.507E5,1.00,1.30,1.14,1.13,3,3,3,TMT10plex,116676,Ribosome biogenesis protein MAK21 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MAK21 PE=1 SV=1
651,2637,P10662|RT01_YEAST,22.56,114.26,2.772E5,2.367E5,3.038E5,2.925E5,2.781E5,2.831E5,3.793E5,3.837E5,1.00,0.85,1.10,1.06,1.00,1.02,1.37,1.38,2.57E5,2.982E5,2.806E5,3.815E5,1.00,1.16,1.09,1.48,10,3,3,TMT10plex,36729,37S ribosomal protein MRP1  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MRP1 PE=1 SV=2
736,1358,Q12031|ACEB_YEAST,19.16,114.09,1.533E5,1.537E5,2.204E5,2.124E5,1.781E5,2.036E5,7.23E5,8.304E5,1.00,1.00,1.44,1.39,1.16,1.33,4.72,5.42,1.535E5,2.164E5,1.908E5,7.767E5,1.00,1.41,1.24,5.06,8,4,4,TMT10plex,64976,Mitochondrial 2-methylisocitrate lyase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ICL2 PE=1 SV=1
663,1491,P36112|MIC60_YEAST,23.00,113.96,1.176E5,1.097E5,1.506E5,1.409E5,1.35E5,1.12E5,3.235E5,3.316E5,1.00,0.93,1.28,1.20,1.15,0.95,2.75,2.82,1.136E5,1.457E5,1.262E5,3.275E5,1.00,1.28,1.11,2.88,12,5,5,TMT10plex; Oxidation (M),61082,MICOS complex subunit MIC60 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MIC60 PE=1 SV=1
574,1731,P08067|UCRI_YEAST,21.97,113.91,8.133E5,7.402E5,9.358E5,9.183E5,8.876E5,9.233E5,2.98E6,3.222E6,1.00,0.91,1.15,1.13,1.09,1.14,3.66,3.96,7.767E5,9.271E5,9.054E5,3.101E6,1.00,1.19,1.17,3.99,20,3,3,TMT10plex,23365,Cytochrome b-c1 complex subunit Rieske  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RIP1 PE=1 SV=1
616,1689,P09950|HEM1_YEAST,15.78,113.86,3.116E5,2.882E5,3.823E5,3.594E5,3.498E5,3.607E5,2.654E5,2.537E5,1.00,0.92,1.23,1.15,1.12,1.16,0.85,0.81,2.999E5,3.709E5,3.552E5,2.596E5,1.00,1.24,1.18,0.87,6,3,3,TMT10plex,59362,5-aminolevulinate synthase  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HEM1 PE=1 SV=1
506,638,P05749|RL22A_YEAST,4.49,113.72,2.543E5,2.739E5,2.999E5,3.279E5,2.969E5,2.872E5,2.582E5,2.99E5,1.00,1.08,1.18,1.29,1.17,1.13,1.02,1.18,2.641E5,3.139E5,2.92E5,2.786E5,1.00,1.19,1.11,1.05,41,3,2,TMT10plex; Deamidation (NQ),13693,60S ribosomal protein L22-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL22A PE=1 SV=3
435,1695,P28707|SBA1_YEAST,22.44,113.53,1.278E6,1.245E6,1.807E6,1.779E6,1.538E6,1.563E6,2.007E6,2.109E6,1.00,0.97,1.41,1.39,1.20,1.22,1.57,1.65,1.262E6,1.793E6,1.55E6,2.058E6,1.00,1.42,1.23,1.63,14,3,3,TMT10plex; Deamidation (NQ),24082,Co-chaperone protein SBA1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SBA1 PE=1 SV=3
738,2528,P22943|HSP12_YEAST,22.55,113.48,1.957E5,2.055E5,2.525E5,2.587E5,2.43E5,2.706E5,1.052E6,1.157E6,1.00,1.05,1.29,1.32,1.24,1.38,5.38,5.91,2.006E5,2.556E5,2.568E5,1.105E6,1.00,1.27,1.28,5.51,12,2,2,TMT10plex,11693,12 kDa heat shock protein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HSP12 PE=1 SV=1
401,1699,P05318|RLA1_YEAST,14.23,112.86,9.688E5,9.059E5,1.082E6,1.169E6,9.947E5,1.115E6,6.611E5,7.104E5,1.00,0.94,1.12,1.21,1.03,1.15,0.68,0.73,9.373E5,1.125E6,1.055E6,6.858E5,1.00,1.20,1.13,0.73,28,2,2,TMT10plex; Deamidation (NQ),10908,60S acidic ribosomal protein P1-alpha OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPP1A PE=1 SV=4
649,3045,P32892|DRS1_YEAST,11.52,112.82,3.212E5,2.887E5,4.483E5,4.311E5,3.665E5,3.835E5,3.605E5,3.938E5,1.00,0.90,1.40,1.34,1.14,1.19,1.12,1.23,3.049E5,4.397E5,3.75E5,3.771E5,1.00,1.44,1.23,1.24,6,4,4,TMT10plex,84843,ATP-dependent RNA helicase DRS1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DRS1 PE=1 SV=2
835,663,P32916|SRPR_YEAST,23.74,112.76,1.291E5,1.307E5,1.598E5,1.618E5,1.383E5,1.48E5,1.894E5,1.946E5,1.00,1.01,1.24,1.25,1.07,1.15,1.47,1.51,1.299E5,1.608E5,1.432E5,1.92E5,1.00,1.24,1.10,1.48,6,2,2,TMT10plex,69278,Signal recognition particle receptor subunit alpha homolog OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SRP101 PE=1 SV=2
707,3406,P47077|NOP9_YEAST,19.04,112.69,1.948E5,1.902E5,2.622E5,2.835E5,2.652E5,2.591E5,2.006E5,2.362E5,1.00,0.98,1.35,1.46,1.36,1.33,1.03,1.21,1.925E5,2.728E5,2.621E5,2.184E5,1.00,1.42,1.36,1.13,7,5,5,TMT10plex,77722,Nucleolar protein 9 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NOP9 PE=1 SV=1
677,2239,P38687|SRP68_YEAST,22.51,112.47,2.269E5,2.253E5,3.195E5,3.139E5,2.488E5,2.413E5,2.883E5,2.687E5,1.00,0.99,1.41,1.38,1.10,1.06,1.27,1.18,2.261E5,3.167E5,2.492E5,2.809E5,1.00,1.40,1.10,1.24,9,4,4,TMT10plex,69006,Signal recognition particle subunit SRP68 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SRP68 PE=1 SV=1
567,639,P38911|FKBP3_YEAST,16.57,112.15,5.791E5,5.542E5,8.224E5,7.897E5,7.241E5,7.032E5,7.509E5,7.707E5,1.00,0.96,1.42,1.36,1.25,1.21,1.30,1.33,5.666E5,8.061E5,7.137E5,7.608E5,1.00,1.42,1.26,1.34,5,3,3,TMT10plex,46553,FK506-binding nuclear protein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=FPR3 PE=1 SV=2
504,1706,P0CT04|IPB2_YEAST,37.99,111.64,9.082E5,8.746E5,1.236E6,1.121E6,1.126E6,1.109E6,5.186E6,5.245E6,1.00,0.96,1.36,1.23,1.24,1.22,5.71,5.78,8.914E5,1.178E6,1.117E6,5.215E6,1.00,1.32,1.25,5.85,25,5,5,TMT10plex,8590,Protease B inhibitor 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PBI2 PE=1 SV=1
800,3648,Q07938|MTAP_YEAST,6.28,110.93,3.632E5,3.927E5,4.422E5,4.827E5,4.179E5,4.432E5,3.244E5,3.928E5,1.00,1.08,1.22,1.33,1.15,1.22,0.89,1.08,3.779E5,4.624E5,4.305E5,3.586E5,1.00,1.22,1.14,0.95,10,4,4,TMT10plex,37857,S-methyl-5'-thioadenosine phosphorylase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MEU1 PE=1 SV=1
546,2496,P25293|NAP1_YEAST,21.14,110.82,3.927E5,4.08E5,6.292E5,6.438E5,5.6E5,5.479E5,5.655E5,5.803E5,1.00,1.04,1.60,1.64,1.43,1.40,1.44,1.48,4.003E5,6.365E5,5.557E5,5.729E5,1.00,1.59,1.39,1.43,9,3,3,TMT10plex,47885,Nucleosome assembly protein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NAP1 PE=1 SV=2
511,957,P40053|AIM9_YEAST,16.63,110.73,5.216E5,4.74E5,6.927E5,6.771E5,6.184E5,5.934E5,1.011E6,1.083E6,1.00,0.91,1.33,1.30,1.19,1.14,1.94,2.08,4.978E5,6.849E5,6.059E5,1.047E6,1.00,1.38,1.22,2.10,8,6,6,TMT10plex,72414,Altered inheritance of mitochondria protein 9  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=AIM9 PE=1 SV=1
696,848,P23776|EXG1_YEAST,9.89,110.59,3.369E5,2.805E5,4.902E5,4.44E5,3.881E5,4.19E5,3.371E5,3.481E5,1.00,0.83,1.46,1.32,1.15,1.24,1.00,1.03,3.087E5,4.671E5,4.035E5,3.426E5,1.00,1.51,1.31,1.11,12,4,4,TMT10plex; Oxidation (M),51311,Glucan 1 3-beta-glucosidase I/II OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=EXG1 PE=1 SV=1
561,770,Q03862|ARX1_YEAST,9.75,110.40,3.643E5,3.391E5,5.259E5,4.721E5,4.688E5,4.18E5,3.522E5,3.619E5,1.00,0.93,1.44,1.30,1.29,1.15,0.97,0.99,3.517E5,4.99E5,4.434E5,3.57E5,1.00,1.42,1.26,1.02,10,5,5,Acrylamide; TMT10plex,65213,Probable metalloprotease ARX1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ARX1 PE=1 SV=1
555,584,P08518|RPB2_YEAST,14.18,110.38,5.377E5,5.18E5,7.092E5,7.257E5,6.823E5,6.808E5,6.247E5,6.478E5,1.00,0.96,1.32,1.35,1.27,1.27,1.16,1.20,5.279E5,7.174E5,6.816E5,6.362E5,1.00,1.36,1.29,1.21,4,5,5,TMT10plex; Deamidation (NQ),138751,DNA-directed RNA polymerase II subunit RPB2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPB2 PE=1 SV=2
681,723,P34160|NCBP1_YEAST,8.15,110.34,2.654E5,2.315E5,4.286E5,3.882E5,3.592E5,3.646E5,3.59E5,3.956E5,1.00,0.87,1.62,1.46,1.35,1.37,1.35,1.49,2.484E5,4.084E5,3.619E5,3.773E5,1.00,1.64,1.46,1.52,5,4,4,TMT10plex,100017,Nuclear cap-binding protein complex subunit 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=STO1 PE=1 SV=2
604,4703,Q12377|RPN6_YEAST,14.49,110.11,5.396E5,4.525E5,6.857E5,6.272E5,5.95E5,5.956E5,7.555E5,7.809E5,1.00,0.84,1.27,1.16,1.10,1.10,1.40,1.45,4.961E5,6.564E5,5.953E5,7.682E5,1.00,1.32,1.20,1.55,7,3,3,TMT10plex,49774,26S proteasome regulatory subunit RPN6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPN6 PE=1 SV=3
590,1732,P49334|TOM22_YEAST,16.08,110.02,4.843E5,4.631E5,6.841E5,6.539E5,6.299E5,6.769E5,6.239E5,6.506E5,1.00,0.96,1.41,1.35,1.30,1.40,1.29,1.34,4.737E5,6.69E5,6.534E5,6.373E5,1.00,1.41,1.38,1.35,31,4,4,TMT10plex,16790,Mitochondrial import receptor subunit TOM22 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TOM22 PE=1 SV=3
628,761,P07213|TOM70_YEAST,22.53,109.83,4.03E5,3.975E5,5.267E5,5.196E5,4.752E5,5.094E5,5.652E5,6.034E5,1.00,0.99,1.31,1.29,1.18,1.26,1.40,1.50,4.002E5,5.231E5,4.923E5,5.843E5,1.00,1.31,1.23,1.46,7,3,3,TMT10plex,70123,Mitochondrial import receptor subunit TOM70 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TOM70 PE=1 SV=2
621,667,P31383|2AAA_YEAST,14.33,109.82,3.142E5,3.017E5,4.293E5,4.77E5,3.607E5,3.933E5,4.696E5,5.135E5,1.00,0.96,1.37,1.52,1.15,1.25,1.49,1.63,3.08E5,4.575E5,3.796E5,4.951E5,1.00,1.49,1.23,1.61,9,4,4,TMT10plex,70907,Protein phosphatase PP2A regulatory subunit A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TPD3 PE=1 SV=3
752,752,P41921|GSHR_YEAST,4.39,109.79,1.413E5,1.182E5,1.625E5,1.871E5,1.721E5,1.722E5,1.735E5,2.081E5,1.00,0.84,1.15,1.32,1.22,1.22,1.23,1.47,1.298E5,1.748E5,1.721E5,1.908E5,1.00,1.35,1.33,1.47,8,3,3,TMT10plex,53441,Glutathione reductase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GLR1 PE=1 SV=2
844,5657,P43593|UBP6_YEAST,12.55,109.77,7.665E4,7.734E4,9.212E4,8.885E4,8.909E4,7.985E4,9.339E4,9.949E4,1.00,1.01,1.20,1.16,1.16,1.04,1.22,1.30,7.699E4,9.048E4,8.447E4,9.644E4,1.00,1.18,1.10,1.25,9,3,3,TMT10plex,57111,Ubiquitin carboxyl-terminal hydrolase 6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=UBP6 PE=1 SV=1
640,646,P32467|HXT4_YEAST,42.46,109.61,4.301E5,4.036E5,5.553E5,5.63E5,5.618E5,5.625E5,2.151E5,2.159E5,1.00,0.94,1.29,1.31,1.31,1.31,0.50,0.50,4.168E5,5.592E5,5.622E5,2.155E5,1.00,1.34,1.35,0.52,6,3,3,TMT10plex,63910,Low-affinity glucose transporter HXT4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HXT4 PE=1 SV=1
1158,2521,Q12522|IF6_YEAST,4.17,109.52,1.396E5,1.247E5,1.744E5,1.585E5,1.46E5,1.463E5,1.39E5,1.618E5,1.00,0.89,1.25,1.14,1.05,1.05,1.00,1.16,1.321E5,1.664E5,1.462E5,1.504E5,1.00,1.26,1.11,1.14,13,2,2,TMT10plex,26458,Eukaryotic translation initiation factor 6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TIF6 PE=1 SV=1
