Protein Group,Protein ID,Accession,Significance,-10lgP,Intensity TMT10-126,Intensity TMT10-127N,Intensity TMT10-127C,Intensity TMT10-128N,Intensity TMT10-128C,Intensity TMT10-129N,Intensity TMT10-129C,Intensity TMT10-130N,Intensity TMT10-130C,Intensity TMT10-131,Ratio TMT10-126,Ratio TMT10-127N,Ratio TMT10-127C,Ratio TMT10-128N,Ratio TMT10-128C,Ratio TMT10-129N,Ratio TMT10-129C,Ratio TMT10-130N,Ratio TMT10-130C,Ratio TMT10-131,Intensity Group 1(TMT10-126; TMT10-127N),Intensity Group 2(TMT10-127C; TMT10-128N),Intensity Group 3(TMT10-128C; TMT10-129N),Intensity Group 4(TMT10-129C; TMT10-130N),Intensity Group 5(TMT10-130C; TMT10-131),Ratio Group 1(TMT10-126; TMT10-127N),Ratio Group 2(TMT10-127C; TMT10-128N),Ratio Group 3(TMT10-128C; TMT10-129N),Ratio Group 4(TMT10-129C; TMT10-130N),Ratio Group 5(TMT10-130C; TMT10-131),Coverage (%),#Peptides,#Unique,PTM,Avg. Mass,Description
726,2002,Q08225|DPP3_YEAST,16.97,110.00,1.817E5,1.768E5,1.769E5,2.101E5,1.978E5,1.846E5,1.909E5,1.73E5,2.291E5,2.303E5,1.00,0.97,0.97,1.16,1.09,1.02,1.05,0.95,1.26,1.27,1.792E5,1.975E5,1.954E5,1.819E5,2.297E5,1.00,1.10,1.09,1.01,1.28,7,4,4,TMT10plex,80510,Probable dipeptidyl peptidase 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YOL057W PE=1 SV=1
592,6909,Q03769|ENT5_YEAST,9.35,109.43,3.517E5,3.628E5,3.635E5,3.372E5,3.113E5,3.711E5,3.794E5,3.875E5,4.234E5,4.473E5,1.00,1.03,1.03,0.96,0.89,1.06,1.08,1.10,1.20,1.27,3.572E5,3.504E5,3.412E5,3.834E5,4.353E5,1.00,0.98,0.96,1.07,1.22,14,5,5,TMT10plex; Oxidation (M),47322,Epsin-5 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ENT5 PE=1 SV=1
604,895,P35719|MRP8_YEAST,21.87,109.30,8.072E5,8.678E5,8.124E5,8.425E5,1.192E6,1.219E6,1.192E6,1.193E6,1.111E6,1.105E6,1.00,1.08,1.01,1.04,1.48,1.51,1.48,1.48,1.38,1.37,8.375E5,8.275E5,1.205E6,1.193E6,1.108E6,1.00,0.99,1.44,1.42,1.32,18,5,5,TMT10plex,25097,Uncharacterized protein MRP8 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MRP8 PE=1 SV=1
454,1705,P33331|NTF2_YEAST,19.13,109.08,3.033E6,3.009E6,2.71E6,2.734E6,2.813E6,2.835E6,2.791E6,2.686E6,2.714E6,2.831E6,1.00,0.99,0.89,0.90,0.93,0.93,0.92,0.89,0.89,0.93,3.021E6,2.722E6,2.824E6,2.738E6,2.772E6,1.00,0.90,0.93,0.91,0.92,43,4,4,TMT10plex; Oxidation (M),14453,Nuclear transport factor 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NTF2 PE=1 SV=2
614,723,P34160|NCBP1_YEAST,34.52,108.84,3.894E5,3.841E5,4.574E5,4.194E5,4.168E5,4.311E5,4.336E5,4.384E5,7.251E5,7.337E5,1.00,0.99,1.17,1.08,1.07,1.11,1.11,1.13,1.86,1.88,3.867E5,4.384E5,4.24E5,4.36E5,7.294E5,1.00,1.13,1.10,1.13,1.89,6,5,5,TMT10plex,100017,Nuclear cap-binding protein complex subunit 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=STO1 PE=1 SV=2
543,656,P0CX28|RL44B_YEAST,11.97,108.82,1.199E6,1.151E6,1.021E6,1.057E6,9.539E5,9.122E5,9.478E5,9.9E5,9.897E5,9.059E5,1.00,0.96,0.85,0.88,0.80,0.76,0.79,0.83,0.83,0.76,1.175E6,1.039E6,9.33E5,9.689E5,9.478E5,1.00,0.88,0.79,0.82,0.81,30,5,5,TMT10plex,12212,60S ribosomal protein L42-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL42B PE=1 SV=1
543,657,P0CX27|RL44A_YEAST,11.97,108.82,1.199E6,1.151E6,1.021E6,1.057E6,9.539E5,9.122E5,9.478E5,9.9E5,9.897E5,9.059E5,1.00,0.96,0.85,0.88,0.80,0.76,0.79,0.83,0.83,0.76,1.175E6,1.039E6,9.33E5,9.689E5,9.478E5,1.00,0.88,0.79,0.82,0.81,30,5,5,TMT10plex,12212,60S ribosomal protein L42-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL42A PE=1 SV=1
505,2594,P40581|GPX3_YEAST,10.82,108.58,4.943E5,5.165E5,5.297E5,5.622E5,5.644E5,5.892E5,6.059E5,6.228E5,5.866E5,5.75E5,1.00,1.04,1.07,1.14,1.14,1.19,1.23,1.26,1.19,1.16,5.054E5,5.46E5,5.768E5,6.143E5,5.808E5,1.00,1.08,1.14,1.22,1.15,24,3,3,TMT10plex,18641,Glutathione peroxidase-like peroxiredoxin HYR1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HYR1 PE=1 SV=1
539,426,P25719|CYPC_YEAST,13.17,108.54,5.448E5,5.177E5,5.048E5,5.04E5,4.933E5,5.337E5,5.657E5,5.775E5,5.85E5,6.915E5,1.00,0.95,0.93,0.93,0.91,0.98,1.04,1.06,1.07,1.27,5.312E5,5.044E5,5.135E5,5.716E5,6.383E5,1.00,0.95,0.97,1.08,1.20,21,4,3,TMT10plex; Deamidation (NQ),19919,Peptidyl-prolyl cis-trans isomerase C  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CPR3 PE=1 SV=1
530,1695,P28707|SBA1_YEAST,29.00,108.45,9.488E5,9.564E5,1.008E6,9.992E5,1.112E6,1.079E6,1.138E6,1.156E6,1.454E6,1.481E6,1.00,1.01,1.06,1.05,1.17,1.14,1.20,1.22,1.53,1.56,9.526E5,1.003E6,1.096E6,1.147E6,1.468E6,1.00,1.05,1.15,1.20,1.54,13,3,3,TMT10plex; Deamidation (NQ),24082,Co-chaperone protein SBA1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SBA1 PE=1 SV=3
695,2537,Q01080|RPA49_YEAST,17.17,108.35,7.404E5,7.127E5,7.992E5,7.609E5,6.397E5,6.714E5,7.012E5,7.107E5,7.958E5,7.893E5,1.00,0.96,1.08,1.03,0.86,0.91,0.95,0.96,1.07,1.07,7.265E5,7.801E5,6.556E5,7.059E5,7.926E5,1.00,1.07,0.90,0.97,1.09,9,4,4,TMT10plex,46651,DNA-directed RNA polymerase I subunit RPA49 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPA49 PE=1 SV=2
748,4622,P19454|CSK22_YEAST,17.78,107.88,2.205E5,2.238E5,2.144E5,2.474E5,2.383E5,2.333E5,2.587E5,2.553E5,2.99E5,3.248E5,1.00,1.01,0.97,1.12,1.08,1.06,1.17,1.16,1.36,1.47,2.221E5,2.331E5,2.358E5,2.587E5,3.119E5,1.00,1.05,1.06,1.16,1.40,17,4,4,TMT10plex,39404,Casein kinase II subunit alpha' OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CKA2 PE=1 SV=2
827,1037,P32628|RAD23_YEAST,11.80,107.84,1.69E5,1.89E5,1.023E5,1.139E5,1.384E5,1.467E5,1.547E5,1.367E5,9.327E4,1.052E5,1.00,1.12,0.61,0.67,0.82,0.87,0.92,0.81,0.55,0.62,1.79E5,1.081E5,1.426E5,1.457E5,1.072E5,1.00,0.60,0.80,0.81,0.60,14,4,4,TMT10plex,42367,UV excision repair protein RAD23 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RAD23 PE=1 SV=1
782,2139,P39105|PLB1_YEAST,12.96,107.77,1.557E5,1.472E5,1.538E5,1.636E5,1.533E5,1.599E5,1.635E5,1.652E5,2.002E5,2.087E5,1.00,0.95,0.99,1.05,0.98,1.03,1.05,1.06,1.29,1.34,1.544E5,1.587E5,1.566E5,1.643E5,2.044E5,1.00,1.03,1.01,1.06,1.32,9,4,4,Acrylamide; TMT10plex,71667,Lysophospholipase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PLB1 PE=1 SV=2
832,1735,P28272|PYRD_YEAST,1.00,107.63,3.942E5,4.406E5,4.073E5,3.657E5,3.914E5,4.515E5,4.308E5,4.039E5,4.167E5,4.687E5,1.00,1.12,1.03,0.93,0.99,1.15,1.09,1.02,1.06,1.19,4.174E5,3.865E5,4.214E5,4.173E5,4.427E5,1.00,0.93,1.01,1.00,1.06,21,4,4,TMT10plex; Oxidation (M),34801,Dihydroorotate dehydrogenase (fumarate) OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=URA1 PE=1 SV=1
820,1739,P38804|SDO1L_YEAST,24.93,107.51,9.254E4,8.306E4,7.131E4,7.531E4,2.029E5,2.098E5,2.263E5,2.616E5,1.479E5,1.691E5,1.00,0.90,0.77,0.81,2.19,2.27,2.45,2.83,1.60,1.83,8.78E4,7.331E4,2.063E5,2.44E5,1.585E5,1.00,0.83,2.35,2.78,1.81,25,3,3,TMT10plex,12009,Restriction of telomere capping protein 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RTC3 PE=1 SV=1
568,1722,Q12306|SMT3_YEAST,16.03,107.24,1.572E6,1.54E6,1.474E6,1.538E6,1.749E6,1.719E6,1.729E6,1.735E6,1.499E6,1.534E6,1.00,0.98,0.94,0.98,1.11,1.09,1.10,1.10,0.95,0.98,1.556E6,1.506E6,1.734E6,1.732E6,1.516E6,1.00,0.97,1.11,1.11,0.97,25,3,3,TMT10plex,11597,Ubiquitin-like protein SMT3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SMT3 PE=1 SV=1
674,678,P38626|NCB5R_YEAST,17.03,107.15,5.483E5,5.37E5,5.252E5,5.203E5,5.704E5,5.681E5,5.88E5,5.17E5,6.155E5,7.008E5,1.00,0.98,0.96,0.95,1.04,1.04,1.07,0.94,1.12,1.28,5.427E5,5.228E5,5.692E5,5.525E5,6.582E5,1.00,0.96,1.05,1.02,1.21,18,4,4,TMT10plex,31494,NADH-cytochrome b5 reductase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CBR1 PE=1 SV=2
736,547,P01120|RAS2_YEAST,17.53,107.08,2.552E5,2.508E5,2.811E5,2.856E5,2.73E5,2.835E5,3.164E5,3.083E5,3.389E5,3.675E5,1.00,0.98,1.10,1.12,1.07,1.11,1.24,1.21,1.33,1.44,2.53E5,2.834E5,2.782E5,3.124E5,3.532E5,1.00,1.12,1.10,1.23,1.40,12,3,3,TMT10plex,34705,Ras-like protein 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RAS2 PE=1 SV=4
770,681,P47912|LCF4_YEAST,19.18,107.07,2.057E5,2.03E5,2.688E5,2.159E5,2.266E5,2.675E5,2.547E5,2.496E5,2.043E5,2.028E5,1.00,0.99,1.31,1.05,1.10,1.30,1.24,1.21,0.99,0.99,2.043E5,2.424E5,2.47E5,2.522E5,2.036E5,1.00,1.19,1.21,1.23,1.00,7,4,4,Acrylamide; TMT10plex,77267,Long-chain-fatty-acid--CoA ligase 4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=FAA4 PE=1 SV=1
846,1295,P22141|PSB4_YEAST,20.03,106.91,2.309E5,2.463E5,2.543E5,2.572E5,2.596E5,2.657E5,2.887E5,2.738E5,3.113E5,3.065E5,1.00,1.07,1.10,1.11,1.12,1.15,1.25,1.19,1.35,1.33,2.386E5,2.557E5,2.626E5,2.812E5,3.089E5,1.00,1.07,1.10,1.18,1.29,13,2,2,TMT10plex,22517,Proteasome subunit beta type-4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PRE1 PE=1 SV=2
647,2583,P32366|VA0D_YEAST,17.21,106.88,5.011E5,5.357E5,5.327E5,5.246E5,4.935E5,5.281E5,5.156E5,5.167E5,4.324E5,4.4E5,1.00,1.07,1.06,1.05,0.98,1.05,1.03,1.03,0.86,0.88,5.184E5,5.287E5,5.108E5,5.162E5,4.362E5,1.00,1.02,0.99,1.00,0.84,14,3,3,TMT10plex,39791,V-type proton ATPase subunit d OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=VMA6 PE=1 SV=2
805,66815,Q12044|RCN2_YEAST,17.29,106.87,2.174E5,2.049E5,2.676E5,2.727E5,2.966E5,3.155E5,3.268E5,3.372E5,3.126E5,3.335E5,1.00,0.94,1.23,1.25,1.36,1.45,1.50,1.55,1.44,1.53,2.112E5,2.702E5,3.06E5,3.32E5,3.23E5,1.00,1.28,1.45,1.57,1.53,26,4,4,TMT10plex,29256,Regulator of calcineurin 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RCN2 PE=1 SV=1
556,2750,Q06705|CSR1_YEAST,9.80,106.84,4.586E5,4.633E5,4.956E5,5.104E5,4.549E5,4.87E5,4.863E5,5.031E5,4.187E5,3.887E5,1.00,1.01,1.08,1.11,0.99,1.06,1.06,1.10,0.91,0.85,4.61E5,5.03E5,4.709E5,4.947E5,4.037E5,1.00,1.09,1.02,1.07,0.88,7,4,4,TMT10plex,47463,Phosphatidylinositol transfer protein CSR1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CSR1 PE=1 SV=1
698,557,P05626|ATPF_YEAST,22.29,106.82,3.888E5,4.265E5,4.029E5,4.446E5,4.245E5,4.493E5,4.48E5,4.563E5,9.71E5,1.023E6,1.00,1.10,1.04,1.14,1.09,1.16,1.15,1.17,2.50,2.63,4.103E5,4.238E5,4.369E5,4.521E5,9.972E5,1.00,1.03,1.06,1.10,2.43,18,4,4,TMT10plex; Deamidation (NQ),26925,ATP synthase subunit 4  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ATP4 PE=1 SV=2
708,726,Q08686|THTR_YEAST,9.61,106.70,2.318E5,2.661E5,2.932E5,2.954E5,3.116E5,2.994E5,3.188E5,3.296E5,4.03E5,4.805E5,1.00,1.15,1.26,1.27,1.34,1.29,1.38,1.42,1.74,2.07,2.489E5,2.943E5,3.055E5,3.242E5,4.418E5,1.00,1.18,1.23,1.30,1.77,11,3,3,TMT10plex,34219,Thiosulfate sulfurtransferase TUM1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TUM1 PE=1 SV=1
585,639,P38911|FKBP3_YEAST,15.60,106.66,6.852E5,7.099E5,7.088E5,7.218E5,6.585E5,6.944E5,7.075E5,7.192E5,9.199E5,9.603E5,1.00,1.04,1.03,1.05,0.96,1.01,1.03,1.05,1.34,1.40,6.975E5,7.153E5,6.764E5,7.134E5,9.401E5,1.00,1.03,0.97,1.02,1.35,5,3,3,TMT10plex,46553,FK506-binding nuclear protein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=FPR3 PE=1 SV=2
620,601,P28274|URA7_YEAST,6.18,106.52,1.779E5,1.968E5,2.152E5,1.968E5,1.685E5,1.698E5,1.987E5,1.777E5,1.667E5,1.825E5,1.00,1.11,1.21,1.11,0.95,0.95,1.12,1.00,0.94,1.03,1.874E5,2.085E5,1.719E5,1.882E5,1.746E5,1.00,1.11,0.92,1.00,0.93,12,4,4,TMT10plex; Deamidation (NQ),64710,CTP synthase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=URA7 PE=1 SV=2
921,4664,P52553|PFD6_YEAST,14.15,106.50,2.433E5,2.066E5,1.519E5,1.54E5,2.002E5,1.823E5,1.756E5,1.849E5,1.761E5,1.814E5,1.00,0.85,0.62,0.63,0.82,0.75,0.72,0.76,0.72,0.75,2.249E5,1.529E5,1.912E5,1.803E5,1.787E5,1.00,0.68,0.85,0.80,0.79,33,3,3,TMT10plex,13284,Prefoldin subunit 6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YKE2 PE=1 SV=1
651,7397,Q04773|YMW4_YEAST,19.30,106.18,4.345E5,4.021E5,3.399E5,3.594E5,3.614E5,3.828E5,3.735E5,3.832E5,2.949E5,2.916E5,1.00,0.93,0.78,0.83,0.83,0.88,0.86,0.88,0.68,0.67,4.183E5,3.497E5,3.721E5,3.783E5,2.933E5,1.00,0.84,0.89,0.90,0.70,23,3,3,TMT10plex; Deamidation (NQ),15977,Uncharacterized protein YMR074C OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YMR074C PE=1 SV=1
738,1700,P17695|GLRX2_YEAST,27.25,106.17,3.763E5,3.847E5,4.506E5,4.52E5,5.398E5,5.874E5,5.707E5,6.436E5,1.249E6,1.293E6,1.00,1.02,1.20,1.20,1.43,1.56,1.52,1.71,3.32,3.44,3.805E5,4.513E5,5.636E5,6.072E5,1.271E6,1.00,1.19,1.48,1.60,3.34,24,3,3,TMT10plex; Deamidation (NQ),15861,Glutaredoxin-2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GRX2 PE=1 SV=3
753,1974,P54783|ALO_YEAST,11.30,106.17,5.116E5,4.413E5,5.027E5,5.061E5,4.789E5,4.973E5,5.414E5,5.592E5,6.726E5,6.305E5,1.00,0.86,0.98,0.99,0.94,0.97,1.06,1.09,1.31,1.23,4.765E5,5.044E5,4.881E5,5.503E5,6.515E5,1.00,1.06,1.02,1.15,1.37,7,3,3,TMT10plex,59494,D-arabinono-1 4-lactone oxidase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ALO1 PE=1 SV=1
456,1305,P22579|SIN3_YEAST,16.78,106.17,2.828E6,2.905E6,2.66E6,2.575E6,2.03E6,2.208E6,2.313E6,2.145E6,1.613E6,1.467E6,1.00,1.03,0.94,0.91,0.72,0.78,0.82,0.76,0.57,0.52,2.867E6,2.617E6,2.119E6,2.229E6,1.54E6,1.00,0.91,0.74,0.78,0.54,3,4,4,TMT10plex; Deamidation (NQ),174838,Transcriptional regulatory protein SIN3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SIN3 PE=1 SV=2
682,644,P21734|UBC1_YEAST,11.94,106.04,4.37E5,4.645E5,4.414E5,4.58E5,4.781E5,5.381E5,5.44E5,5.294E5,5.519E5,6.116E5,1.00,1.06,1.01,1.05,1.09,1.23,1.24,1.21,1.26,1.40,4.508E5,4.497E5,5.081E5,5.367E5,5.817E5,1.00,1.00,1.13,1.19,1.29,15,3,3,TMT10plex,24178,Ubiquitin-conjugating enzyme E2 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=UBC1 PE=1 SV=1
812,6998,Q12480|ETFA_YEAST,24.30,106.00,1.72E5,1.933E5,1.946E5,1.985E5,2.121E5,1.972E5,2.171E5,1.903E5,3.606E5,3.498E5,1.00,1.12,1.13,1.15,1.23,1.15,1.26,1.11,2.10,2.03,1.827E5,1.965E5,2.046E5,2.037E5,3.552E5,1.00,1.08,1.12,1.12,1.94,12,3,3,TMT10plex,36803,Probable electron transfer flavoprotein subunit alpha  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=AIM45 PE=1 SV=1
1160,743,Q06679|UTP4_YEAST,7.68,105.86,1.065E5,9.813E4,1.125E5,1.2E5,8.192E4,9.695E4,9.691E4,9.627E4,1.035E5,1.154E5,1.00,0.92,1.06,1.13,0.77,0.91,0.91,0.90,0.97,1.08,1.023E5,1.162E5,8.943E4,9.659E4,1.095E5,1.00,1.14,0.87,0.94,1.07,5,2,2,TMT10plex,87801,U3 small nucleolar RNA-associated protein 4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=UTP4 PE=1 SV=1
749,611,P38427|TSL1_YEAST,22.94,105.73,8.502E4,8.797E4,9.307E4,8.802E4,1.503E5,1.384E5,1.542E5,1.547E5,1.682E5,1.544E5,1.00,1.03,1.09,1.04,1.77,1.63,1.81,1.82,1.98,1.82,8.65E4,9.055E4,1.444E5,1.545E5,1.613E5,1.00,1.05,1.67,1.79,1.86,3,4,2,TMT10plex,123018,Trehalose synthase complex regulatory subunit TSL1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TSL1 PE=1 SV=1
618,770,Q03862|ARX1_YEAST,15.40,105.50,2.88E5,3.028E5,2.775E5,2.931E5,2.425E5,2.506E5,2.699E5,2.671E5,3.146E5,3.232E5,1.00,1.05,0.96,1.02,0.84,0.87,0.94,0.93,1.09,1.12,2.954E5,2.853E5,2.465E5,2.685E5,3.189E5,1.00,0.97,0.83,0.91,1.08,10,5,5,Acrylamide; TMT10plex,65213,Probable metalloprotease ARX1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ARX1 PE=1 SV=1
655,4741,P40016|RPN3_YEAST,19.36,105.49,4.109E5,4.28E5,4.669E5,4.914E5,4.73E5,4.908E5,5.04E5,5.01E5,5.784E5,5.866E5,1.00,1.04,1.14,1.20,1.15,1.19,1.23,1.22,1.41,1.43,4.195E5,4.792E5,4.819E5,5.025E5,5.825E5,1.00,1.14,1.15,1.20,1.39,9,5,5,TMT10plex,60393,26S proteasome regulatory subunit RPN3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPN3 PE=1 SV=5
714,5714,P11491|PPB_YEAST,9.16,105.27,1.22E5,1.34E5,1.397E5,1.414E5,1.399E5,1.464E5,1.318E5,1.22E5,1.334E5,1.313E5,1.00,1.10,1.14,1.16,1.15,1.20,1.08,1.00,1.09,1.08,1.28E5,1.406E5,1.431E5,1.269E5,1.324E5,1.00,1.10,1.12,0.99,1.03,9,4,4,TMT10plex,63004,Repressible alkaline phosphatase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PHO8 PE=1 SV=2
725,608,P40302|PSA6_YEAST,14.23,105.23,3.109E5,3.03E5,2.875E5,2.821E5,3.36E5,3.553E5,3.255E5,3.435E5,3.82E5,4.12E5,1.00,0.97,0.92,0.91,1.08,1.14,1.05,1.10,1.23,1.33,3.07E5,2.848E5,3.456E5,3.345E5,3.97E5,1.00,0.93,1.13,1.09,1.29,22,5,5,Acrylamide; TMT10plex,25604,Proteasome subunit alpha type-6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PRE5 PE=1 SV=1
683,2230,P53045|MSMO_YEAST,16.07,105.18,5.432E5,5.21E5,5.825E5,5.738E5,5.707E5,6.063E5,6.526E5,6.436E5,6.209E5,6.341E5,1.00,0.96,1.07,1.06,1.05,1.12,1.20,1.18,1.14,1.17,5.321E5,5.782E5,5.885E5,6.481E5,6.275E5,1.00,1.09,1.11,1.22,1.18,9,3,3,Acrylamide; TMT10plex,36479,Methylsterol monooxygenase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ERG25 PE=1 SV=1
874,1592,P00937|TRPG_YEAST,5.05,105.17,1.875E5,2.104E5,1.838E5,1.815E5,1.738E5,1.917E5,1.888E5,2E5,1.353E5,1.548E5,1.00,1.12,0.98,0.97,0.93,1.02,1.01,1.07,0.72,0.83,1.989E5,1.827E5,1.828E5,1.944E5,1.451E5,1.00,0.92,0.92,0.98,0.73,6,3,3,TMT10plex,53489,Multifunctional tryptophan biosynthesis protein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TRP3 PE=1 SV=2
728,731,P38523|GRPE_YEAST,18.37,105.02,6.88E5,6.579E5,5.234E5,5.236E5,6.131E5,6.241E5,6.18E5,5.826E5,4.746E5,4.585E5,1.00,0.96,0.76,0.76,0.89,0.91,0.90,0.85,0.69,0.67,6.729E5,5.235E5,6.186E5,6.003E5,4.666E5,1.00,0.78,0.92,0.89,0.69,16,5,5,TMT10plex,26066,GrpE protein homolog  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MGE1 PE=1 SV=1
710,703,Q03103|ERO1_YEAST,16.62,105.01,3.331E5,3.057E5,2.461E5,2.596E5,3.222E5,3.251E5,3.241E5,3.082E5,2.661E5,2.725E5,1.00,0.92,0.74,0.78,0.97,0.98,0.97,0.93,0.80,0.82,3.194E5,2.528E5,3.262E5,3.184E5,2.693E5,1.00,0.79,1.02,1.00,0.84,6,3,3,TMT10plex,65033,Endoplasmic oxidoreductin-1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ERO1 PE=1 SV=1
966,27434,Q04175|SXM1_YEAST,7.56,104.97,1.766E5,1.651E5,1.768E5,1.891E5,1.936E5,1.977E5,1.952E5,1.943E5,2.343E5,2.622E5,1.00,0.94,1.00,1.07,1.10,1.12,1.11,1.10,1.33,1.49,1.708E5,1.83E5,2.006E5,1.948E5,2.547E5,1.00,1.07,1.17,1.14,1.49,5,3,3,TMT10plex,108405,Importin beta SMX1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SXM1 PE=1 SV=1
965,4784,P38087|YMC2_YEAST,10.33,104.84,1.642E5,1.55E5,1.61E5,1.534E5,1.489E5,1.45E5,1.388E5,1.549E5,1.262E5,1.193E5,1.00,0.94,0.98,0.93,0.91,0.88,0.85,0.94,0.77,0.73,1.596E5,1.572E5,1.469E5,1.469E5,1.227E5,1.00,0.99,0.92,0.92,0.77,12,3,3,TMT10plex,36555,Carrier protein YMC2  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YMC2 PE=1 SV=1
598,647,P36775|LONM_YEAST,34.35,104.79,3.685E5,3.673E5,3.614E5,4.084E5,4.229E5,4.051E5,4.473E5,4.461E5,7.834E5,7.44E5,1.00,1.00,0.98,1.11,1.15,1.10,1.21,1.21,2.13,2.02,3.679E5,3.849E5,4.14E5,4.467E5,7.637E5,1.00,1.05,1.13,1.21,2.08,4,5,5,TMT10plex,127112,Lon protease homolog  mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PIM1 PE=1 SV=2
668,2528,P22943|HSP12_YEAST,35.56,104.75,3.673E5,4.211E5,3.275E5,3.613E5,7.824E5,7.847E5,7.623E5,7.487E5,2.003E6,2.028E6,1.00,1.15,0.89,0.98,2.13,2.14,2.08,2.04,5.45,5.52,3.942E5,3.492E5,7.835E5,7.555E5,2.016E6,1.00,0.89,1.99,1.92,5.11,12,2,2,TMT10plex,11693,12 kDa heat shock protein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HSP12 PE=1 SV=1
720,1720,P36136|SHB17_YEAST,6.24,104.73,3.509E5,3.829E5,4.564E5,4.391E5,4.039E5,4.451E5,4.347E5,4.597E5,4.575E5,4.445E5,1.00,1.09,1.30,1.25,1.15,1.27,1.24,1.31,1.30,1.27,3.669E5,4.477E5,4.245E5,4.472E5,4.51E5,1.00,1.22,1.16,1.22,1.23,10,3,3,TMT10plex,31022,Sedoheptulose 1 7-bisphosphatase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SHB17 PE=1 SV=1
